TrialNumber,PayOffFunction,Radius,Noise,IKINumber,MeanDeviation,MaxDeviation,MeanNrDigits,MaxNrDigits,MeanTimeTypingWindow,MaxTimeTypingWindow,MeanTrackingTime,MaxTrackingTime,TrackingWindowVisitCounter
17,Accuracy,80,5,0.404969737,44.05912929,87.22,10,10,4.04,4.1107,2.2688,2.2688,1
18,Accuracy,80,5,0.404969737,46.05938547,102.42,10,12,3.82495,4.5503,2.0618,2.0618,1
19,Accuracy,80,5,0.404969737,46.91049618,108.36,5,9,2.13455,4.1662,3.591466667,5.3507,3
20,Accuracy,80,5,0.404969737,31.35942373,100.18,2,3,0.77554,1.3976,1.849111111,2.6792,9
21,Accuracy,80,5,0.404969737,35.08475379,99.95,2.222222222,3,0.8087,1.6261,1.71115,2.1991,8
22,Accuracy,80,5,0.404969737,34.30246781,83.56,2.5,4,0.9060625,1.9481,1.376642857,1.7879,7
23,Accuracy,80,5,0.404969737,26.63524558,87.96,2,3,0.73322,1.0377,1.354066667,2.1985,9
24,Accuracy,80,5,0.404969737,28.90806373,103.8,2.5,4,0.7427375,1.266,1.347714286,1.7888,7
25,Accuracy,80,5,0.404969737,31.41157787,72.36,1.666666667,3,0.555558333,0.816,1.128772727,1.8622,11
26,Accuracy,80,5,0.404969737,32.80384615,74.3,1.666666667,3,0.598758333,0.91,0.879009091,1.445,11
27,Accuracy,80,5,0.404969737,33.42395349,79.83,2.5,4,0.7427375,1.3662,0.721342857,1.0339,7
28,Accuracy,80,5,0.404969737,36.63570423,96.47,2.5,4,0.79985,1.3439,1.328585714,2.1986,7
29,Accuracy,80,5,0.404969737,31.99053191,68.22,2.222222222,3,0.610266667,0.8411,1.0518625,1.447,8
30,Accuracy,80,5,0.404969737,31.40487805,104.13,2.222222222,3,0.646633333,1.1907,0.871675,1.7194,8
31,Accuracy,80,5,0.404969737,28.45846667,67.24,1.666666667,3,0.514716667,0.859,1.004245455,1.7202,11
32,Accuracy,80,5,0.404969737,36.99197002,105.69,1.818181818,4,0.621463636,0.9724,1.02114,1.3783,10
33,Accuracy,80,5,0.404969737,32.17930876,102.56,1.818181818,3,0.4989,0.8325,1.19946,1.789,10
34,Accuracy,80,5,0.404969737,29.06795775,76.29,1.818181818,4,0.557963636,1.1195,1.00469,1.3781,10
35,Accuracy,80,5,0.404969737,25.24190594,64.71,2.222222222,4,0.649711111,0.9883,1.1635625,1.7867,8
36,Accuracy,80,5,0.404969737,24.15871233,55.85,2,4,0.5451,0.7912,0.837755556,1.2415,9
47,Accuracy,120,5,0.404969737,52.92315476,122.53,6.666666667,12,2.353866667,3.9916,1.06545,1.3219,2
48,Accuracy,120,5,0.404969737,35.76894595,91.64,5,10,1.972525,3.2113,1.078433333,1.4671,3
49,Accuracy,120,5,0.404969737,45.30366755,108.84,3.333333333,8,1.209133333,2.7349,0.88298,1.4674,5
50,Accuracy,120,5,0.404969737,50.83350427,115.33,2.857142857,9,0.877671429,2.6384,0.895,1.5375,6
51,Accuracy,120,5,0.404969737,32.57432642,67.88,2.857142857,5,1.038885714,1.7337,0.870533333,1.1769,6
52,Accuracy,120,5,0.404969737,40.87607477,82.89,6.666666667,12,2.2113,3.5397,1.17515,1.5398,2
53,Accuracy,120,5,0.404969737,87.62016173,195.82,10,14,3.7525,5.6358,3.3492,3.3492,1
54,Accuracy,120,5,0.404969737,36.86405263,84.22,2,3,0.60553,1.0164,0.8338,1.4675,9
55,Accuracy,120,5,0.404969737,40.52962644,111.73,2.5,3,0.7026,0.9419,0.945685714,1.6865,7
56,Accuracy,120,5,0.404969737,36.07220109,81,2.222222222,4,0.673744444,0.9163,0.791225,1.6127,8
57,Accuracy,120,5,0.404969737,38.88351852,73.75,2,3,0.58336,0.9168,0.874433333,1.0298,9
58,Accuracy,120,5,0.404969737,30.26392971,72.58,2.857142857,5,0.7741,1.2708,0.7856,1.0283,6
59,Accuracy,120,5,0.404969737,38.34895385,74.68,5,6,1.67285,1.9282,0.784766667,0.9558,3
60,Accuracy,120,5,0.404969737,44.22212766,87.16,4,8,1.2845,2.9871,0.82725,1.2473,4
61,Accuracy,120,5,0.404969737,32.24487179,98.24,2.857142857,8,0.923185714,2.69,0.748666667,1.2459,6
62,Accuracy,120,5,0.404969737,51.90442907,123.96,5,11,1.322825,3.2246,1.272433333,1.466,3
63,Accuracy,120,5,0.404969737,38.74969697,73.03,4,5,1.38054,2.9342,1.064975,1.2497,4
64,Accuracy,120,5,0.404969737,41.89672414,83.56,6.666666667,12,2.0883,3.8056,0.91975,1.1032,2
65,Accuracy,120,5,0.404969737,39.22544474,80.22,5,9,1.885575,4.1435,1.076866667,1.2483,3
66,Accuracy,120,5,0.404969737,41.38305177,136.01,2.857142857,6,0.9737,2.4073,0.760583333,1.4669,6
77,Accuracy,80,3,0.404969737,20.61426573,60.31,2.5,9,0.9635875,3.5712,0.829514286,1.1733,7
78,Accuracy,80,3,0.404969737,21.93548701,77.64,4,8,1.21386,3.0886,0.65805,0.9666,4
79,Accuracy,80,3,0.404969737,31.838,71.29,4,9,1.13026,3.5224,0.794875,1.0363,4
80,Accuracy,80,3,0.404969737,22.23653846,60.23,4,10,1.17976,3.3692,0.82945,1.1037,4
81,Accuracy,80,3,0.404969737,22.04567742,53.88,4,10,1.19874,3.868,0.726625,1.0356,4
82,Accuracy,80,3,0.404969737,35.88905063,96.86,4,12,1.29578,4.5853,0.743325,1.24,4
83,Accuracy,80,3,0.404969737,17.28232323,42.25,5,11,1.5161,3.948,0.6692,0.8973,3
84,Accuracy,80,3,0.404969737,25.21756024,59.56,2.5,3,0.73965,1.9498,0.6451,1.2524,7
85,Accuracy,80,3,0.404969737,24.34426752,47.97,2,3,0.49983,0.7662,0.600788889,0.828,9
86,Accuracy,80,3,0.404969737,31.87125,65.24,2.222222222,11,0.7258,3.5516,0.7266625,1.2402,8
87,Accuracy,80,3,0.404969737,19.16904762,41.84,4,8,1.05926,3.0132,0.59025,0.7645,4
88,Accuracy,80,3,0.404969737,28.17086817,72.03,2.857142857,6,0.758057143,2.6054,0.783283333,1.0359,6
89,Accuracy,80,3,0.404969737,30.47557994,69.59,3.333333333,9,1.040316667,3.647,0.66506,0.9658,5
90,Accuracy,80,3,0.404969737,24.57565836,48.43,4,9,1.06386,3.1403,0.709375,1.0366,4
91,Accuracy,80,3,0.404969737,37.70391635,79.44,5,12,1.272775,3.6777,0.8748,1.1723,3
92,Accuracy,80,3,0.404969737,46.30988038,100.95,2.5,13,0.9183625,4.329,0.8785,1.3088,7
93,Accuracy,80,3,0.404969737,24.2,60.88,2.222222222,3,0.533166667,1.4709,0.786775,1.1727,8
94,Accuracy,80,3,0.404969737,26.88473498,67.47,2.857142857,4,0.683971429,1.3457,0.729783333,1.1035,6
95,Accuracy,80,3,0.404969737,27.5844058,58.37,3.333333333,6,1.088016667,3.108,0.74744,1.1042,5
96,Accuracy,80,3,0.404969737,26.2017603,51.18,4,9,0.97448,2.8914,0.7622,0.9682,4
107,Accuracy,80,5,0.442727895,32.52187186,97.49,1.818181818,3,1.1534,1.7413,1.74924,2.6077,10
108,Accuracy,80,5,0.442727895,31.88154062,95.22,2,3,1.15576,1.4912,1.645011111,2.2004,9
109,Accuracy,80,5,0.442727895,30.28907524,86.49,2,4,0.99242,1.7444,1.568177778,3.09,9
110,Accuracy,80,5,0.442727895,25.30973813,73.93,2,4,0.81858,0.9912,1.926844444,2.886,9
111,Accuracy,80,5,0.442727895,19.24154862,64.62,1.428571429,3,0.8626,1.2385,1.617953846,3.8123,13
112,Accuracy,80,5,0.442727895,25.61271053,69.74,1.428571429,3,0.687371429,1.0913,1.757469231,3.1616,13
113,Accuracy,80,5,0.442727895,27.45984395,73.66,1.538461538,4,0.768692308,1.1872,1.894091667,2.9532,12
114,Accuracy,80,5,0.442727895,30.98465863,105.87,1.176470588,4,0.842905882,1.9368,1.57515,2.474,16
115,Accuracy,80,5,0.442727895,22.22616785,70.54,1.25,3,0.7665625,1.3912,2.065226667,3.0246,15
116,Accuracy,80,5,0.442727895,39.6059322,95.91,1.818181818,3,1.098827273,2.0163,1.67963,3.229,10
117,Accuracy,80,5,0.442727895,34.80046776,86.88,1.538461538,2,0.912853846,1.6565,1.635141667,2.1314,12
118,Accuracy,80,5,0.442727895,33.17019293,99.5,2.222222222,4,1.102066667,1.9698,1.6444875,3.5741,8
119,Accuracy,80,5,0.442727895,38.68,105.99,2.222222222,6,1.149177778,2.0442,1.583675,2.4735,8
120,Accuracy,80,5,0.442727895,43.18590698,123.94,2.222222222,4,1.224255556,1.841,1.4636875,2.8843,8
121,Accuracy,80,5,0.442727895,39.60022654,120.49,2,3,1.03504,1.4627,1.278777778,2.9537,9
122,Accuracy,80,5,0.442727895,36.85634021,97.78,2.222222222,5,1.480311111,2.6405,1.7897625,3.0929,8
123,Accuracy,80,5,0.442727895,38.55478849,116.15,2.857142857,6,1.492942857,2.3322,1.66335,2.4049,6
124,Accuracy,80,5,0.442727895,35.24797904,95.42,2.222222222,4,1.3166,2.1448,1.360275,1.9247,8
125,Accuracy,80,5,0.442727895,33.82595163,90.16,1.176470588,2,0.793258824,1.1127,1.57056875,2.0627,16
126,Accuracy,80,5,0.442727895,32.28604054,101.32,1.538461538,4,0.824792308,1.3137,1.54305,2.129,12
17,Accuracy,120,3,0.442727895,28.09375155,69.34,2.5,4,1.8859625,2.2912,1.778828571,2.8564,7
18,Accuracy,120,3,0.442727895,25.86416025,68.35,3.333333333,6,2.062883333,3.0769,1.83298,2.3438,5
19,Accuracy,120,3,0.442727895,32.84015924,87.29,4,7,2.61432,4.2764,1.412325,2.1955,4
20,Accuracy,120,3,0.442727895,22.95120782,51.12,3.333333333,8,2.013366667,3.6114,0.75164,2.3437,5
21,Accuracy,120,3,0.442727895,32.3652381,75.66,3.333333333,7,2.204566667,3.2477,1.65668,2.7798,5
22,Accuracy,120,3,0.442727895,37.63451064,88.62,4,7,2.7302,5.2295,2.398125,3.9527,4
23,Accuracy,120,3,0.442727895,36.30797678,119.45,5,9,3.3426,4.655,1.0302,1.3966,3
24,Accuracy,120,3,0.442727895,34.14303609,82.81,5,8,2.441675,4.0849,1.345533333,2.4891,3
25,Accuracy,120,3,0.442727895,46.01927342,127.2,5,9,2.8234,4.7394,1.1022,1.7586,3
26,Accuracy,120,3,0.442727895,30.13542484,72.87,2.857142857,6,1.680071429,4.7786,1.345333333,2.1984,6
27,Accuracy,120,3,0.442727895,27.64686833,77.11,4,5,2.31422,2.9487,1.323,1.761,4
28,Accuracy,120,3,0.442727895,42.7218408,92.4,4,7,2.46632,4.2107,1.48585,1.5411,4
29,Accuracy,120,3,0.442727895,30.25312614,78.54,3.333333333,7,1.825366667,3.3813,1.17504,2.27,5
30,Accuracy,120,3,0.442727895,23.54841897,68.56,4,7,2.1264,3.6042,1.17445,1.6862,4
31,Accuracy,120,3,0.442727895,25.13737475,59.17,5,7,2.667325,3.931,1.101633333,1.6107,3
32,Accuracy,120,3,0.442727895,21.74796574,76.36,5,9,2.4041,4.1133,1.3931,2.4163,3
33,Accuracy,120,3,0.442727895,37.27468571,90.63,6.666666667,9,3.8475,5.0351,1.39475,1.6148,2
34,Accuracy,120,3,0.442727895,26.28920388,64.72,5,9,2.80775,5.0929,1.102,1.1754,3
35,Accuracy,120,3,0.442727895,26.00877127,65.98,5,10,2.959925,6.3677,1.1012,1.3921,3
36,Accuracy,120,3,0.442727895,21.20048043,66.35,5,9,3.0353,5.3341,1.2212,1.7561,3
47,Accuracy,80,3,0.442727895,26.77305085,65.15,2.5,7,1.5768125,2.9545,1.093314286,1.9249,7
48,Accuracy,80,3,0.442727895,24.251881,69.22,4,6,2.09468,2.6237,1.292825,2.3392,4
49,Accuracy,80,3,0.442727895,22.9107033,71.35,4,7,1.90678,2.7688,0.846525,1.1031,4
50,Accuracy,80,3,0.442727895,22.07610136,49.75,4,6,2.05014,3.0508,1.30975,1.7914,4
51,Accuracy,80,3,0.442727895,24.57869903,75.58,4,7,2.06946,3.6817,1.240475,1.9264,4
52,Accuracy,80,3,0.442727895,30.64558282,79.71,5,7,2.497275,3.4052,1.469733333,1.7892,3
53,Accuracy,80,3,0.442727895,33.90685499,67.05,5,7,2.781025,3.6395,1.537233333,1.7888,3
54,Accuracy,80,3,0.442727895,33.55364421,71.88,4,5,2.3362,2.7022,1.6512,2.4717,4
55,Accuracy,80,3,0.442727895,26.69262857,66.92,4,6,1.98372,2.8767,1.73785,2.3384,4
56,Accuracy,80,3,0.442727895,25.95744856,52.37,4,5,1.9287,2.7213,1.2411,1.4467,4
57,Accuracy,80,3,0.442727895,33.68445364,87.02,3.333333333,6,1.887666667,2.6661,1.67966,2.2707,5
58,Accuracy,80,3,0.442727895,26.92399317,56.46,4,7,2.3488,3.2791,1.531825,2.0629,4
59,Accuracy,80,3,0.442727895,40.89269481,98.9,4,6,2.42406,3.7523,1.9944,2.8153,4
60,Accuracy,80,3,0.442727895,27.26772358,58.87,3.333333333,6,1.963133333,2.7019,1.58318,2.6112,5
61,Accuracy,80,3,0.442727895,24.87905694,68.67,3.333333333,5,1.68395,2.6001,1.76196,2.0631,5
62,Accuracy,80,3,0.442727895,26.85425957,62.4,3.333333333,5,1.90025,2.6231,1.63976,1.9267,5
63,Accuracy,80,3,0.442727895,25.45797075,51.65,4,6,2.07884,2.9525,1.7878,2.5424,4
64,Accuracy,80,3,0.442727895,21.82084337,60.53,3.333333333,5,1.625183333,2.4208,1.08988,1.7901,5
65,Accuracy,80,3,0.442727895,35.99442834,106.57,3.333333333,5,2.051383333,3.277,1.36382,2.1992,5
66,Accuracy,80,3,0.442727895,26.07160839,72.21,4,7,1.68982,2.5309,1.086425,1.3786,4
77,Accuracy,120,5,0.442727895,27.62690196,62.23,2.857142857,5,1.301757143,1.6711,1.404983333,1.5392,6
78,Accuracy,120,5,0.442727895,27.53216433,70.36,3.333333333,6,1.563383333,2.2038,1.39382,2.1972,5
79,Accuracy,120,5,0.442727895,27.64847251,77.55,3.333333333,5,1.54345,2.6259,1.31922,1.7569,5
80,Accuracy,120,5,0.442727895,39.19828185,109.52,3.333333333,5,1.675883333,2.2115,1.27654,2.1967,5
81,Accuracy,120,5,0.442727895,40.19628114,91.47,3.333333333,5,1.844783333,2.8526,1.26152,1.683,5
82,Accuracy,120,5,0.442727895,41.85089404,122.49,2.857142857,4,1.5015,2.4197,1.86835,2.5625,6
83,Accuracy,120,5,0.442727895,38.05749117,87.49,2.857142857,5,1.468942857,2.1602,1.588416667,2.2689,6
84,Accuracy,120,5,0.442727895,30.86928994,76.42,3.333333333,5,1.630033333,2.4236,1.27602,1.6105,5
85,Accuracy,120,5,0.442727895,45.98911111,136.62,3.333333333,7,1.722366667,2.7056,1.40748,1.8317,5
86,Accuracy,120,5,0.442727895,28.46527273,74.18,4,7,1.69428,2.5973,1.338025,1.7576,4
87,Accuracy,120,5,0.442727895,26.32564612,65.35,3.333333333,6,1.70895,2.9768,1.17456,2.0492,5
88,Accuracy,120,5,0.442727895,37.84594128,89.3,3.333333333,7,1.821783333,3.1564,1.65666,2.1249,5
89,Accuracy,120,5,0.442727895,36.1888,116.85,3.333333333,5,1.84305,2.471,1.87426,2.4835,5
90,Accuracy,120,5,0.442727895,49.29802013,137.44,2.857142857,5,1.508928571,2.325,1.7487,2.4203,6
91,Accuracy,120,5,0.442727895,37.99053254,85.32,4,6,2.02512,2.8025,1.35875,1.6892,4
92,Accuracy,120,5,0.442727895,45.9423689,122.7,3.333333333,6,1.700533333,2.8028,1.7015,2.1277,5
93,Accuracy,120,5,0.442727895,39.04458824,112.21,2.5,5,1.2929625,2.2458,1.561328571,2.7826,7
94,Accuracy,120,5,0.442727895,36.86210191,116.74,3.333333333,4,1.484433333,2.1958,1.26206,1.6865,5
95,Accuracy,120,5,0.442727895,43.18703364,104.02,2.857142857,6,1.787771429,2.2625,1.685633333,2.1966,6
96,Accuracy,120,5,0.442727895,29.48497731,82.61,2.857142857,4,1.884057143,3.1417,1.37015,1.7615,6
107,Accuracy,80,3,0.403017105,24.20928571,53.02,6.666666667,8,3.6703,4.3092,0.76125,0.8308,2
108,Accuracy,80,3,0.403017105,56.7864557,108.19,6.666666667,11,3.261,5.2422,2.03065,2.2019,2
109,Accuracy,80,3,0.403017105,27.5047479,59.68,5,7,2.47705,3.6042,1.468966667,1.7886,3
110,Accuracy,80,3,0.403017105,28.03393593,53.92,5,7,2.32905,3.3308,0.975733333,1.1032,3
111,Accuracy,80,3,0.403017105,23.85825,53.87,5,6,2.6842,3.6294,1.469633333,2.2027,3
112,Accuracy,80,3,0.403017105,29.73322981,67.89,5,7,2.4845,3.2036,1.376966667,1.72,3
113,Accuracy,80,3,0.403017105,34.38859615,76.41,5,7,2.6207,3.679,1.741966667,1.9929,3
114,Accuracy,80,3,0.403017105,21.89758547,90.46,5,7,2.4023,3.4303,1.5376,2.4746,3
115,Accuracy,80,3,0.403017105,24.47565543,50.6,5,8,2.7419,4.4358,1.5828,1.9274,3
116,Accuracy,80,3,0.403017105,42.29444223,99.84,6.666666667,8,3.362266667,3.8877,2.5101,3.7107,2
117,Accuracy,80,3,0.403017105,27.65167862,72.47,4,5,2.70874,3.3717,2.201175,2.8176,4
118,Accuracy,80,3,0.403017105,22.08678,58.56,4,4,1.96786,2.3421,1.51535,1.8586,4
119,Accuracy,80,3,0.403017105,22.29164835,74.6,5,6,2.881725,3.8276,1.538666667,1.9262,3
120,Accuracy,80,3,0.403017105,31.61554475,74.69,5,7,2.5723,3.63,1.763966667,1.9917,3
121,Accuracy,80,3,0.403017105,20.74761468,48.76,5,6,2.76665,3.4759,1.744566667,2.4753,3
122,Accuracy,80,3,0.403017105,21.64786389,49.85,5,6,2.67825,3.2019,1.719466667,1.9239,3
123,Accuracy,80,3,0.403017105,23.04926587,53.32,5,6,2.421725,3.2044,2.089,2.7468,3
124,Accuracy,80,3,0.403017105,35.95495164,80.47,5,7,2.571625,3.1289,1.834233333,2.1305,3
125,Accuracy,80,3,0.403017105,54.606752,137.24,5,8,3.05275,4.6817,2.536,3.5673,3
126,Accuracy,80,3,0.403017105,21.18428854,57.12,4,5,1.97386,2.8478,1.428425,1.7183,4
17,Accuracy,120,5,0.403017105,41.24214602,104.7,5,7,2.622275,3.6055,0.178,0.2261,3
18,Accuracy,120,5,0.403017105,74.71793388,170.42,5,11,2.679425,4.2367,0.7357,1.7587,3
19,Accuracy,120,5,0.403017105,57.18609215,112.98,4,5,2.36454,3.0989,1.577225,2.1242,4
20,Accuracy,120,5,0.403017105,68.29639442,148.42,5,6,2.687025,3.3375,1.345933333,1.5408,3
21,Accuracy,120,5,0.403017105,58.93812606,123.68,4,5,2.50778,3.3982,1.302825,2.051,4
22,Accuracy,120,5,0.403017105,74.2655298,156.26,4,6,2.68426,4.6302,0.736225,1.1748,4
23,Accuracy,120,5,0.403017105,61.3972496,129.45,3.333333333,5,2.10875,2.8451,1.37964,2.1229,5
24,Accuracy,120,5,0.403017105,61.47537911,165.51,2.857142857,5,1.951614286,2.8406,1.464183333,3.1259,6
25,Accuracy,120,5,0.403017105,38.72892027,88.39,3.333333333,4,2.021683333,2.5924,1.29158,2.7803,5
26,Accuracy,120,5,0.403017105,42.81873786,84.26,4,6,1.98996,2.4028,1.796675,2.4169,4
27,Accuracy,120,5,0.403017105,38.88431304,103.49,4,5,2.33454,3.0989,1.484825,2.6359,4
28,Accuracy,120,5,0.403017105,53.52179577,122.8,4,7,2.19902,3.1799,1.885825,2.2693,4
29,Accuracy,120,5,0.403017105,51.40301818,175.25,4,5,2.19904,2.7979,1.64655,2.1966,4
30,Accuracy,120,5,0.403017105,72.70110057,135.55,4,6,2.17394,3.2757,1.19335,1.396,4
31,Accuracy,120,5,0.403017105,65.27842105,137.8,4,6,2.299,2.7013,1.504525,2.1263,4
32,Accuracy,120,5,0.403017105,75.60241525,119.91,5,7,2.522775,3.2301,1.101766667,1.3227,3
33,Accuracy,120,5,0.403017105,53.49417279,113.78,4,7,2.14936,2.6304,1.595375,2.7099,4
34,Accuracy,120,5,0.403017105,63.60931567,146.73,4,6,1.83884,2.3254,1.06595,1.5405,4
35,Accuracy,120,5,0.403017105,48.71864865,115.17,2.857142857,5,1.593528571,2.347,3.280833333,7.0228,6
36,Accuracy,120,5,0.403017105,47.26351515,103.93,4,5,2.01444,2.5183,1.157025,1.5406,4
47,Accuracy,80,5,0.403017105,39.43696921,86.3,3.333333333,5,1.984216667,2.8184,1.51502,1.7882,5
48,Accuracy,80,5,0.403017105,30.00462995,79.47,3.333333333,6,1.812916667,2.7302,1.59678,1.721,5
49,Accuracy,80,5,0.403017105,37.45942308,91.84,4,5,2.05902,2.6782,1.393925,1.7876,4
50,Accuracy,80,5,0.403017105,57.70335907,132.54,4,5,1.829,2.1699,2.210775,3.0389,4
51,Accuracy,80,5,0.403017105,42.09088608,104.61,5,7,2.35935,2.6985,1.606533333,1.9261,3
52,Accuracy,80,5,0.403017105,37.998125,110.65,4,5,2.1887,2.5467,1.618075,2.611,4
53,Accuracy,80,5,0.403017105,31.4143985,80.97,4,5,1.92404,2.1488,2.0636,2.5452,4
54,Accuracy,80,5,0.403017105,48.70576125,139.97,3.333333333,4,1.763133333,2.2453,1.7221,2.6109,5
55,Accuracy,80,5,0.403017105,50.98894097,97.94,2.857142857,4,1.635385714,2.4235,1.023666667,1.3776,6
56,Accuracy,80,5,0.403017105,42.73038306,118.46,4,6,1.92974,2.3301,1.600775,2.8161,4
57,Accuracy,80,5,0.403017105,38.78334694,94.89,4,6,1.95414,3.0251,1.2401,1.6498,4
58,Accuracy,80,5,0.403017105,40.4950457,100.87,4,6,2.11916,2.953,1.635275,1.9975,4
59,Accuracy,80,5,0.403017105,42.26840668,114.85,2.857142857,4,1.747171429,2.4374,1.5884,2.2017,6
60,Accuracy,80,5,0.403017105,53.71172414,146.37,3.333333333,6,1.92575,3.5748,1.60214,2.4988,5
61,Accuracy,80,5,0.403017105,48.34985348,138.43,2.857142857,4,1.479814286,2.1669,1.14945,1.4463,6
62,Accuracy,80,5,0.403017105,26.40178295,76.87,2.5,4,1.5236,2.1953,1.339128571,2.1998,7
63,Accuracy,80,5,0.403017105,45.86166667,100.26,2.857142857,3,1.574457143,1.9315,1.595283333,2.4748,6
64,Accuracy,80,5,0.403017105,53.25710294,103.67,2.857142857,3,1.757128571,2.296,1.927183333,2.7494,6
65,Accuracy,80,5,0.403017105,41.62182432,107.91,3.333333333,5,1.849916667,2.8728,1.63918,2.1338,5
66,Accuracy,80,5,0.403017105,36.52376378,103.04,2.5,3,1.4301125,2.2447,1.407328571,2.4073,7
77,Accuracy,120,3,0.403017105,41.29178571,71.91,4,5,2.20972,2.6494,0.6461,0.7369,4
78,Accuracy,120,3,0.403017105,58.81814645,111.76,10,11,4.71305,5.4974,2.779,2.779,1
79,Accuracy,120,3,0.403017105,22.46323232,68.35,6.666666667,9,2.878366667,3.8375,1.10225,1.3214,2
80,Accuracy,120,3,0.403017105,33.9796468,77.01,6.666666667,10,3.344866667,4.3412,1.02965,1.3225,2
81,Accuracy,120,3,0.403017105,58.17914201,142.03,10,13,3.8393,4.8178,0.5905,0.5905,1
82,Accuracy,120,3,0.403017105,54.92161926,91.65,5,9,2.398275,3.5151,1.199966667,1.6137,3
83,Accuracy,120,3,0.403017105,35.81642308,72.15,5,7,2.7971,3.4985,1.149966667,1.3212,3
84,Accuracy,120,3,0.403017105,29.98997613,81.59,6.666666667,9,3.110633333,4.2601,0.81175,0.8121,2
85,Accuracy,120,3,0.403017105,24.9594686,53.06,6.666666667,8,2.903266667,3.131,1.54045,1.905,2
86,Accuracy,120,3,0.403017105,38.13773869,63.57,6.666666667,9,2.853066667,4.0579,1.13865,1.1755,2
87,Accuracy,120,3,0.403017105,42.96820313,89.2,6.666666667,9,2.744633333,4.0415,1.1379,1.2473,2
88,Accuracy,120,3,0.403017105,28.51906863,83.3,6.666666667,7,2.828533333,3.1296,1.65025,1.8319,2
89,Accuracy,120,3,0.403017105,34.48807554,72.1,6.666666667,7,4.038633333,4.796,1.6855,2.0496,2
90,Accuracy,120,3,0.403017105,52.77412027,106.41,6.666666667,9,3.102733333,3.8378,1.9448,2.6398,2
91,Accuracy,120,3,0.403017105,18.64695332,45.75,10,11,4.69965,5.397,1.4669,1.4669,1
92,Accuracy,120,3,0.403017105,28.27455852,50.86,6.666666667,9,3.5858,4.0621,1.21125,1.6127,2
93,Accuracy,120,3,0.403017105,36.91751899,59.49,10,13,4.4033,5.7577,1.5388,1.5388,1
94,Accuracy,120,3,0.403017105,34.085,66.34,6.666666667,12,3.580733333,6.1055,1.3933,1.6116,2
95,Accuracy,120,3,0.403017105,41.44746835,108.3,10,13,4.46405,5.0937,1.1762,1.1762,1
96,Accuracy,120,3,0.403017105,50.40543326,100.8,10,12,4.89875,5.123,1.8305,1.8305,1
107,Accuracy,120,5,0.451450497,30.82609977,65,3.333333333,6,1.333883333,2.4768,1.34942,2.0489,5
108,Accuracy,120,5,0.451450497,47.61620504,166.16,2.857142857,6,1.1689,2.3753,2.397066667,3.99,6
109,Accuracy,120,5,0.451450497,36.34502392,91.96,2,4,0.94802,1.6163,1.715833333,3.7236,9
110,Accuracy,120,5,0.451450497,34.7415444,97.65,1.333333333,3,0.7158,1.6879,1.579328571,2.8491,14
111,Accuracy,120,5,0.451450497,31.00658635,74.91,1.176470588,4,0.545505882,1.5951,1.49828125,3.0695,16
112,Accuracy,120,5,0.451450497,40.16227929,88.21,1.25,4,0.5135375,1.1454,1.21786,3.2894,15
113,Accuracy,120,5,0.451450497,37.87435101,82.08,2.222222222,5,1.064055556,2.5034,1.183725,1.9771,8
114,Accuracy,120,5,0.451450497,42.78858044,77.35,2.222222222,4,1.067333333,2.0558,2.0486625,4.4593,8
115,Accuracy,120,5,0.451450497,41.86396996,90.51,2.5,4,1.055425,1.6447,0.996328571,1.5385,7
116,Accuracy,120,5,0.451450497,44.33274376,95.35,2.5,4,1.0398125,1.8974,0.777885714,0.9562,7
117,Accuracy,120,5,0.451450497,38.00073852,87.1,2.5,5,1.258675,1.8948,0.684371429,1.175,7
118,Accuracy,120,5,0.451450497,45.47817326,106.3,2.857142857,5,1.472885714,2.648,1.076833333,1.6873,6
119,Accuracy,120,5,0.451450497,37.58111617,118.67,2.857142857,7,1.172671429,2.7805,0.979083333,1.5378,6
120,Accuracy,120,5,0.451450497,40.55399645,96.09,1.818181818,4,0.814272727,2.1734,1.22462,2.9951,10
121,Accuracy,120,5,0.451450497,41.18860544,91.88,2.5,5,1.2593625,2.6515,1.557742857,3.8661,7
122,Accuracy,120,5,0.451450497,42.49103239,86.32,2.857142857,5,1.305414286,2.4248,1.224883333,1.9743,6
123,Accuracy,120,5,0.451450497,34.69742754,105.02,2.5,3,1.2304375,2.2677,1.309814286,1.9006,7
124,Accuracy,120,5,0.451450497,30.63754348,77.06,2.857142857,5,1.1871,1.8233,1.1851,2.0461,6
125,Accuracy,120,5,0.451450497,51.17570313,115.31,2.222222222,4,1.030477778,1.8451,0.9727375,1.3182,8
126,Accuracy,120,5,0.451450497,59.92771167,111.07,2.857142857,5,1.133442857,1.8737,1.094266667,1.904,6
17,Accuracy,80,3,0.451450497,28.1051619,67.65,5,7,2.983225,3.7287,0.5096,0.5549,3
18,Accuracy,80,3,0.451450497,23.64248352,49.33,6.666666667,9,3.460166667,4.716,0.554,0.6225,2
19,Accuracy,80,3,0.451450497,27.76164329,50.42,6.666666667,9,3.469166667,4.9876,2.03815,2.8167,2
20,Accuracy,80,3,0.451450497,70.99144809,113.05,20,20,8.6487,8.6487,0,0,0
21,Accuracy,80,3,0.451450497,45.85338235,75.6,2.5,10,1.7449875,5.1392,0.868528571,1.9255,7
