,Radius,Noise,IKINumber,MeanDeviation,MaxDeviation,MeanNrDigits,MaxNrDigits,MeanTimeTypingWindow,MaxTimeTypingWindow,MeanTrackingTime,MaxTrackingTime,TrackingWindowVisitCounter,distance,PayOffFunction,TrialNumber,prediction,is_test
415,80,5,0.38419394700000004,34.86158273,69.57,10.0,14,2.9679,3.8543,1.1723,1.1723,1,2.6756747693164797,Speed,122,Speed,False
228,80,5,0.393889211,44.98290133,156.5,2.857142857,6,1.633385714,2.7732,2.1650166669999997,2.5448,6,2.9001829206356655,Speed,85,Speed,False
47,80,5,0.308553684,22.09859079,70.6,4.0,6,1.3041399999999999,1.9942,1.461425,1.8521,4,-1.0875823450255115,Speed,54,Accuracy,False
273,80,5,0.469810526,49.30188878,146.17,1.8181818180000002,5,1.6934272730000002,2.7235,1.7851400000000002,2.9582,10,4.108925881288923,Speed,30,Speed,False
612,80,5,0.264108158,49.72623229,135.83,6.666666667,10,2.312733333,2.8654,1.7362,1.8883,2,0.13300347830135495,Speed,59,Speed,False
907,80,5,0.382399459,41.79724584,79.29,5.0,9,2.648425,4.7633,2.0617666669999997,2.3369999999999997,3,0.9995372202936039,Speed,24,Speed,False
1612,120,3,0.211221579,29.28398058,67.45,10.0,12,2.07825,2.7765,1.2473,1.2473,1,-1.3378400318322878,Accuracy,119,Accuracy,False
1793,120,3,0.226100263,23.123312300000002,46.93,10.0,12,3.4394,3.4637,1.3936,1.3936,1,-0.5664943407267788,Accuracy,30,Accuracy,False
1610,120,3,0.211221579,27.59155251,57.92,10.0,11,2.22715,2.8468,1.3219999999999998,1.3219999999999998,1,-1.4141994162847045,Accuracy,117,Accuracy,False
1601,120,3,0.211221579,28.44677824,46.97,10.0,11,2.50755,2.6995,0.9566,0.9566,1,-1.2970113225406852,Accuracy,108,Accuracy,False
1602,120,3,0.211221579,22.52047431,47.24,6.666666667,9,1.7138333330000002,2.6989,0.8117,0.9570000000000001,2,-1.57061204307084,Accuracy,109,Accuracy,False
1798,120,3,0.226100263,17.72164444,42.54,10.0,12,2.6284,2.6891,0.3724,0.3724,1,-1.4183856694764234,Accuracy,35,Accuracy,False
1573,120,3,0.451450497,21.08217494,44.87,6.666666667,10,3.144866667,4.942,0.8084,1.0991,2,-0.6520729056610453,Accuracy,60,Accuracy,False
1158,120,3,0.27560500000000004,31.52154605,96.61,20.0,20,7.0729,7.0729,0.0,0.0,0,-1.00067335453718,Accuracy,35,Accuracy,False
1782,120,3,0.226100263,38.31925532,58.68,6.666666667,11,1.9355,2.7155,0.95625,1.7598,2,-3.6223437342532936,Accuracy,19,Accuracy,False
1562,120,3,0.451450497,35.22505618,112.58,5.0,9,2.380075,4.2219,1.223866667,2.1251,3,-1.3344893635003294,Accuracy,49,Accuracy,False
1040,120,3,0.254892354,23.10017544,59.37,5.0,8,1.436175,2.3786,0.7124,0.8099,3,-2.179723802314287,Accuracy,107,Accuracy,False
1577,120,3,0.451450497,24.919221899999997,65.24,10.0,11,3.92645,4.0862,0.8099,0.8099,1,-0.4737270444438071,Accuracy,64,Accuracy,False
1025,120,3,0.387901155,27.06060662,73.88,5.0,8,2.33365,4.0081,3.7979,3.9466,3,-1.0002066503706164,Accuracy,82,Accuracy,False
1747,120,3,0.258833158,81.04979592,166.2,10.0,14,3.1909,3.6504,1.1769,1.1769,1,-1.0004160540191105,Accuracy,84,Accuracy,False
1054,120,3,0.254892354,23.41502058,51.17,20.0,20,5.5441,5.5441,0.0,0.0,0,0.9908328206178947,Accuracy,121,Speed,False
1037,120,3,0.387901155,32.70083333,92.4,10.0,11,3.991,4.4105,3.2877,3.2877,1,-1.0003401809917065,Accuracy,94,Accuracy,False
1579,120,3,0.451450497,20.17307692,41.88,10.0,16,5.33895,6.9381,1.2463,1.2463,1,0.46382240722600265,Accuracy,66,Speed,False
1605,120,3,0.211221579,39.488426399999994,68.77,10.0,11,2.0641,2.0866,0.7378,0.7378,1,-2.607018098721243,Accuracy,112,Accuracy,False
1785,120,3,0.226100263,22.5517284,47.62,10.0,15,2.6915,3.6679,0.8087,0.8087,1,-0.49256698467883275,Accuracy,22,Accuracy,False
1611,120,3,0.211221579,17.87303371,35.94,10.0,11,1.91255,2.1411,0.8106,0.8106,1,-1.406902209340176,Accuracy,118,Accuracy,False
1380,120,3,0.442727895,28.09375155,69.34,2.5,4,1.8859625,2.2912,1.778828571,2.8564,7,-3.12974617684816,Accuracy,17,Accuracy,False
1389,120,3,0.442727895,30.13542484,72.87,2.857142857,6,1.680071429,4.7786,1.3453333330000001,2.1984,6,-2.321404235571757,Accuracy,26,Accuracy,False
1755,120,3,0.258833158,16.429030100000002,52.77,6.666666667,10,2.1724333330000003,2.8351,0.48175,0.5920000000000001,2,-1.6515533377458542,Accuracy,92,Accuracy,False
1888,120,3,0.28958236800000003,34.53496183,65.88,10.0,12,2.7909,3.5033,1.1751,1.1751,1,-1.2461630712218525,Accuracy,55,Accuracy,False
568,80,3,0.264108158,43.92457364,81.7,20.0,20,5.9234,5.9234,0.0,0.0,0,5.422845275048035,Speed,115,Speed,False
443,80,3,0.38419394700000004,28.43172205,62.1,10.0,11,3.64205,4.4921,1.1721,1.1721,1,2.0355131248699454,Speed,50,Speed,False
941,80,3,0.382399459,14.99015801,41.04,5.0,8,2.24645,3.2282,1.331833333,1.5144,3,0.42526442748385485,Speed,78,Speed,False
947,80,3,0.382399459,33.6416,97.66,5.0,9,2.785175,4.7321,1.7868333330000001,2.1277,3,1.577121766513633,Speed,84,Speed,False
459,80,3,0.38419394700000004,27.91454829,88.44,10.0,10,3.4528,3.4960000000000004,1.5147,1.5147,1,-0.8457729754451693,Speed,66,Accuracy,False
458,80,3,0.38419394700000004,45.72033951,115.55,10.0,11,3.5784,3.7394,1.034,1.034,1,1.0001059169584772,Speed,65,Speed,False
440,80,3,0.38419394700000004,26.1227512,54.63,10.0,11,4.62845,5.1953,1.7187,1.7187,1,0.8869467922965146,Speed,47,Speed,False
645,80,3,0.184142105,52.346861700000005,94.57,20.0,20,4.1971,4.1971,0.0,0.0,0,0.9999529794211579,Speed,112,Speed,False
949,80,3,0.382399459,16.65791667,75.88,5.0,7,1.92315,3.1051,1.125533333,1.3084,3,-0.09387562778090786,Speed,86,Accuracy,False
563,80,3,0.264108158,35.21406926,78.34,20.0,20,5.2698,5.2698,0.0,0.0,0,6.763583937173118,Speed,110,Speed,False
957,80,3,0.382399459,21.26787449,59.76,5.0,8,2.5523,3.7528,1.377933333,1.5156,3,-0.08554740454776422,Speed,94,Accuracy,False
943,80,3,0.382399459,46.89144208,113.74,6.666666667,14,3.003933333,5.1476,1.5839,1.9942,2,1.000439410606253,Speed,80,Speed,False
752,80,3,0.18430421100000002,21.37904523,48.25,20.0,20,4.4496,4.4496,0.0,0.0,0,8.887425688600386,Speed,29,Speed,False
850,80,3,0.39416947399999996,37.45601279,95.04,10.0,12,5.27695,5.7633,1.6535,1.6535,1,2.0338942565858726,Speed,57,Speed,False
561,80,3,0.264108158,95.96682836,137.39,20.0,20,6.1733,6.1733,0.0,0.0,0,12.900515373048098,Speed,108,Speed,False
641,80,3,0.184142105,18.34888889,42.37,10.0,13,2.2392,3.0804,1.0379,1.0379,1,-1.183283673726189,Speed,108,Accuracy,False
500,80,3,0.286344211,39.09276215,86.7,4.0,6,1.62522,2.7566,0.6584,1.2402,4,0.5084913758738883,Speed,17,Speed,False
124,80,3,0.197858158,61.81260331,100.3,10.0,20,2.70115,5.0917,0.1445,0.1445,1,1.985569784935552,Speed,51,Speed,False
853,80,3,0.39416947399999996,28.69112045,58.31,10.0,14,4.02595,5.7586,0.8991,0.8991,1,3.7271508292564537,Speed,60,Speed,False
441,80,3,0.38419394700000004,38.74063953,76.3,10.0,11,3.7784,4.0993,1.3094,1.3094,1,2.530224644427367,Speed,48,Speed,False
318,80,3,0.469810526,24.75962076,59.76,5.0,7,2.8299,4.1705,0.5103,0.7609,3,0.13774476510518419,Speed,95,Speed,False
647,80,3,0.184142105,25.23478261,43.74,20.0,20,4.0991,4.0991,0.0,0.0,0,8.69952276964885,Speed,114,Speed,False
130,80,3,0.197858158,23.98241525,51.2,10.0,20,2.6255,4.8658,0.2809,0.2809,1,2.9794943495178945,Speed,57,Speed,False
842,80,3,0.39416947399999996,24.9106012,66.3,10.0,14,5.64,6.7418,1.6553,1.6553,1,6.345625973825934,Speed,49,Speed,False
116,120,3,0.197858158,28.28171875,60.99,5.0,18,1.3409,3.6332,0.39593333299999994,0.736,3,3.0417206704658906,Speed,33,Speed,False
213,120,3,0.393889211,49.45571121,100.18,5.0,8,2.4787,4.1335,1.029333333,2.0535,3,-0.0026565685654569293,Speed,60,Accuracy,False
105,120,3,0.197858158,29.75182222,61.7,10.0,20,2.50535,4.4245,0.4437,0.4437,1,2.1282442442075773,Speed,22,Speed,False
893,120,3,0.382399459,34.39631004,69.16,6.666666667,12,3.3107,6.4964,1.35595,1.3928,2,1.2614268167601903,Speed,120,Speed,False
214,120,3,0.393889211,42.83138095,104.52,6.666666667,14,3.0031,5.879,1.2829,1.6845,2,1.7383312268564985,Speed,61,Speed,False
717,120,3,0.184142105,41.91945055,91.45,20.0,20,4.0467,4.0467,0.0,0.0,0,1.000050660328636,Speed,94,Speed,False
821,120,3,0.39416947399999996,42.68953578,100.04,10.0,12,5.07515,6.126,6.5075,6.5075,1,1.0002023143569296,Speed,18,Speed,False
777,120,3,0.18430421100000002,24.48209677,54.24,20.0,20,4.1026,4.1026,0.0,0.0,0,1.000559882464385,Speed,64,Speed,False
337,120,3,0.31691631600000003,32.91537975,60.55,20.0,20,7.7672,7.7672,0.0,0.0,0,1.0138668908246,Speed,124,Speed,False
252,120,3,0.469810526,41.69956186,87.55,20.0,20,9.1943,9.1943,0.0,0.0,0,2.0033247210982577,Speed,119,Speed,False
532,120,3,0.286344211,50.74192308,82.74,20.0,20,7.2544,7.2544,0.0,0.0,0,1.000046578636887,Speed,59,Speed,False
890,120,3,0.382399459,32.82623327,82.33,5.0,9,2.723725,3.9057,1.7341333330000002,1.9028,3,-0.3474548795265928,Speed,117,Accuracy,False
119,120,3,0.197858158,32.76746988,66.98,10.0,20,2.76305,5.215,0.37200000000000005,0.37200000000000005,1,2.4380826287206556,Speed,36,Speed,False
64,120,3,0.308553684,22.78650456,42.28,10.0,11,3.72825,3.8695,0.5173,0.5173,1,-0.46394724536750864,Speed,81,Accuracy,False
884,120,3,0.382399459,26.85062814,84.68,6.666666667,17,2.848633333,6.8128,1.6123,1.8312,2,3.868044201327363,Speed,111,Speed,False
524,120,3,0.286344211,24.16790514,47.5,10.0,13,2.8395,4.0563,0.2265,0.2265,1,-0.5410548425578146,Speed,51,Accuracy,False
434,120,3,0.38419394700000004,51.05089337,106.02,10.0,12,3.70245,4.7546,2.0476,2.0476,1,0.16280596951833992,Speed,31,Speed,False
889,120,3,0.382399459,39.27973742,79.67,6.666666667,11,3.1358333330000003,5.2432,2.04995,2.3412,2,0.4693642078954614,Speed,116,Speed,False
117,120,3,0.197858158,27.65506122,63.89,10.0,20,2.72875,5.1972,0.2266,0.2266,1,2.4764979956273674,Speed,34,Speed,False
630,120,3,0.264108158,80.77262136,140.11,20.0,20,7.1768,7.1768,0.0,0.0,0,8.040916522294614,Speed,87,Speed,False
773,120,3,0.18430421100000002,25.19777778,51.86,20.0,20,4.8105,4.8105,0.0,0.0,0,0.9935741164643002,Speed,60,Speed,False
103,120,3,0.197858158,22.81053279,43.78,6.666666667,11,1.593766667,2.4435,1.06635,1.3223,2,-1.4424347524283423,Speed,20,Accuracy,False
535,120,3,0.286344211,34.80981061,87.09,20.0,20,6.0762,6.0762,0.0,0.0,0,0.3057394707463885,Speed,62,Speed,False
246,120,3,0.469810526,46.97281013,86.6,20.0,20,9.3679,9.3679,0.0,0.0,0,2.0371809874075293,Speed,113,Speed,False
1318,80,5,0.40496973700000005,25.24190594,64.71,2.222222222,4,0.649711111,0.9883,1.1635625,1.7867,8,-2.3643961184553284,Accuracy,35,Accuracy,False
1622,80,5,0.211221579,24.78667969,64.81,10.0,10,2.7297,2.8225,0.966,0.966,1,0.5368267833936216,Accuracy,19,Speed,False
1777,80,5,0.226100263,31.64144172,83.79,5.0,8,1.5096,1.9217,1.377366667,1.7202,3,-0.7405305171822736,Accuracy,124,Accuracy,False
1581,80,5,0.451450497,46.2683945,127.41,2.222222222,4,1.2670333329999999,2.1236,1.3888125,1.8572,8,-0.2593971407760294,Accuracy,78,Accuracy,False
1276,80,5,0.223630789,38.53929155,78.61,5.0,6,1.6486,2.4102,1.7646,2.1985,3,-1.1475556428938134,Accuracy,93,Accuracy,False
1061,80,5,0.254892354,30.252172899999998,85.18,2.5,4,0.9181375,1.1727,0.985928571,1.1708,7,-1.0786698019461785,Accuracy,18,Accuracy,False
1305,80,5,0.40496973700000005,34.30246781,83.56,2.5,4,0.9060625,1.9481,1.3766428569999998,1.7879,7,-0.5124245937132321,Accuracy,22,Accuracy,False
1637,80,5,0.211221579,39.415,129.41,4.0,7,1.1669399999999999,2.1338,1.24065,1.9252,4,-0.37029836983670394,Accuracy,34,Accuracy,False
1127,80,5,0.27560500000000004,31.20706704,97.64,3.333333333,5,0.94675,1.6277,1.39204,1.8583,5,0.37618765016948785,Accuracy,114,Speed,False
1493,80,5,0.403017105,53.71172414,146.37,3.333333333,6,1.92575,3.5748,1.60214,2.4988,5,0.06628133852136342,Accuracy,60,Speed,False
1300,80,5,0.40496973700000005,44.05912929,87.22,10.0,10,4.04,4.1107,2.2688,2.2688,1,1.9207163726188092,Accuracy,17,Speed,False
1901,80,5,0.28958236800000003,41.67576503,96.35,6.666666667,10,2.553966667,3.2977,1.207,1.3094,2,1.5429820018475127,Accuracy,78,Speed,False
1769,80,5,0.226100263,41.38576,81.51,6.666666667,7,1.594033333,1.7044,1.5476,1.6498,2,-1.4770014202417272,Accuracy,116,Accuracy,False
1739,80,5,0.258833158,34.15429175,62.45,3.333333333,5,1.433016667,1.874,1.29624,1.8585,5,-1.82953438623594,Accuracy,66,Accuracy,False
1064,80,5,0.254892354,24.11836257,59.99,2.857142857,3,0.787757143,1.4668,1.01165,1.1718,6,-1.933543526309025,Accuracy,21,Accuracy,False
1065,80,5,0.254892354,24.34943529,73.24,2.222222222,4,0.704822222,1.0376,1.1800875,1.9256,8,-2.1790839839172955,Accuracy,22,Accuracy,False
1630,80,5,0.211221579,31.01287273,95.36,5.0,8,1.223875,1.7835,1.194866667,1.3776,3,0.5630192186406489,Accuracy,27,Speed,False
1772,80,5,0.226100263,45.69330508,101.18,4.0,5,1.2389,1.4733,1.3607,1.8565,4,-1.7973874337105293,Accuracy,119,Accuracy,False
1583,80,5,0.451450497,32.65756098,74.82,2.222222222,4,1.152166667,1.9194,1.4204125,2.1299,8,-0.9722245143148438,Accuracy,80,Accuracy,False
1590,80,5,0.451450497,34.38366435,117.39,1.428571429,3,0.8300714290000001,2.1165,2.640915385,6.7221,13,-1.4156027684785497,Accuracy,87,Accuracy,False
1636,80,5,0.211221579,31.54730038,79.37,5.0,7,1.1999,1.3723,0.988966667,1.1712,3,-1.5770120380099142,Accuracy,33,Accuracy,False
1736,80,5,0.258833158,45.50981481,105.29,4.0,6,1.3053,2.1794,1.515525,1.9980000000000002,4,-0.4398546983982512,Accuracy,63,Accuracy,False
1916,80,5,0.28958236800000003,42.29928571,116.73,5.0,7,1.95235,2.6874,1.445966667,1.7225,3,0.4567476653312057,Accuracy,93,Speed,False
1589,80,5,0.451450497,33.48002401,96.76,2.222222222,4,1.149466667,1.9155,3.2866375,7.4099,8,-0.9997017709192655,Accuracy,86,Accuracy,False
935,120,5,0.382399459,46.44991213,123.68,4.0,6,2.15426,3.0974,2.032025,2.487,4,0.4490544823353848,Speed,62,Speed,False
926,120,5,0.382399459,54.52574307,109.66,5.0,10,1.97275,3.3409,1.3687333330000002,1.9056,3,0.649362261108021,Speed,53,Speed,False
868,120,5,0.39416947399999996,61.38944554,177.93,2.857142857,8,1.394071429,3.0241,1.017583333,1.7589,6,1.051575767897997,Speed,85,Speed,False
475,120,5,0.38419394700000004,42.04623794,103.34,10.0,12,3.3525,4.0287,1.5392,1.5392,1,1.4542697501584252,Speed,92,Speed,False
728,120,5,0.18430421100000002,34.00876344,105.77,20.0,20,4.1045,4.1045,0.0,0.0,0,1.6759466595034853,Speed,115,Speed,False
584,120,5,0.264108158,50.15653595,112.84,10.0,13,3.27815,3.7578,1.5418,1.5418,1,0.9994826434371165,Speed,21,Speed,False
925,120,5,0.382399459,41.49132287,95.97,5.0,8,2.1278,3.4567,1.9751666669999999,2.2679,3,0.973752077820885,Speed,52,Speed,False
674,120,5,0.184142105,58.36766497,121.52,20.0,20,4.3971,4.3971,0.0,0.0,0,1.000238355142562,Speed,31,Speed,False
159,120,5,0.197858158,44.74952174,113.51,10.0,20,2.51715,4.6984,0.2986,0.2986,1,0.9997488791763689,Speed,96,Speed,False
175,120,5,0.393889211,50.13745201,149.24,3.333333333,6,1.817183333,2.5695,1.58338,2.1966,5,0.999945506409234,Speed,122,Speed,False
155,120,5,0.197858158,75.17023585,116.46,10.0,20,2.50745,4.4899,0.2266,0.2266,1,10.76984311073933,Speed,92,Speed,False
481,120,5,0.286344211,46.51652318,159.96,5.0,6,1.637125,2.6225,0.3239,0.3726,3,4.255558043810873,Speed,108,Speed,False
679,120,5,0.184142105,100.8284103,159.99,20.0,20,4.3469,4.3469,0.0,0.0,0,7.043218050195662,Speed,36,Speed,False
140,120,5,0.197858158,63.49973856,173.67,6.666666667,19,2.1666,4.8746,0.70055,1.1749,2,3.4156820559819883,Speed,77,Speed,False
484,120,5,0.286344211,45.05889313,92.77,6.666666667,7,1.895566667,1.9113,0.3718,0.3719,2,-1.8767118906274236,Speed,111,Accuracy,False
867,120,5,0.39416947399999996,53.29695391,122.5,4.0,6,2.09512,2.9988,0.956625,1.6125,4,0.8853934459181452,Speed,84,Speed,False
932,120,5,0.382399459,55.12158854,101.69,6.666666667,11,2.618566667,4.7171,1.6846,1.9753,2,2.5131964075898576,Speed,59,Speed,False
874,120,5,0.39416947399999996,71.13362944,154.37,5.0,9,2.065625,3.0074,0.906833333,1.6116,3,1.0001682264372964,Speed,91,Speed,False
599,120,5,0.264108158,43.72246622,107.51,10.0,12,3.15145,3.4138,1.5406,1.5406,1,0.5825752665640911,Speed,36,Speed,False
369,120,5,0.31691631600000003,42.33445055,100.18,3.333333333,6,1.084066667,2.0009,1.08638,1.5390000000000001,5,-0.2346964473929649,Speed,56,Accuracy,False
496,120,5,0.286344211,70.15105263,122.34,20.0,20,5.627999999999999,5.627999999999999,0.0,0.0,0,3.3607635611118676,Speed,123,Speed,False
723,120,5,0.18430421100000002,22.51076923,46.1,20.0,20,4.0459,4.0459,0.0,0.0,0,2.7716165815450733,Speed,110,Speed,False
164,120,5,0.393889211,44.46078199,127.45,6.666666667,11,2.995366667,5.0388,1.3576,1.6119,2,1.4084860688569423,Speed,111,Speed,False
469,120,5,0.38419394700000004,45.93715068,104.93,10.0,14,3.90435,4.6734,2.1233,2.1233,1,2.565447783170546,Speed,86,Speed,False
632,120,3,0.264108158,41.63005698,85.91,20.0,20,8.4033,8.4033,0.0,0.0,0,1.757849493841416,Speed,89,Speed,False
334,120,3,0.31691631600000003,31.99765133,68.32,20.0,20,9.687000000000001,9.687000000000001,0.0,0.0,0,1.1511185926507874,Speed,121,Speed,False
62,120,3,0.308553684,23.89654545,43.4,10.0,12,3.02645,3.1654,0.8079,0.8079,1,-0.7347606440566512,Speed,79,Accuracy,False
520,120,3,0.286344211,57.7437,105.31,20.0,20,6.9794,6.9794,0.0,0.0,0,0.594212406644854,Speed,47,Speed,False
204,120,3,0.393889211,39.44223118,98.3,10.0,20,4.04035,7.6698,1.8292,1.8292,1,3.8077940778955304,Speed,51,Speed,False
110,120,3,0.197858158,27.35308271,54.51,10.0,20,2.9789999999999996,5.6469,0.2979,0.2979,1,2.8485645453508237,Speed,27,Speed,False
837,120,3,0.39416947399999996,29.59497449,74.79,10.0,15,4.274,6.3957,2.0529,2.0529,1,1.8850600539160478,Speed,34,Speed,False
70,120,3,0.308553684,25.49431298,52.04,10.0,11,2.827,2.9372,1.0267,1.0267,1,-1.0270565807721557,Speed,87,Accuracy,False
428,120,3,0.38419394700000004,33.22896552,65.62,10.0,17,4.82915,8.3999,1.8319,1.8319,1,4.170967716926894,Speed,25,Speed,False
101,120,3,0.197858158,57.36366366,95.24,5.0,11,1.62395,3.0993,1.124533333,2.6302,3,-0.23106611747016093,Speed,18,Accuracy,False
881,120,3,0.382399459,21.39946927,41.91,6.666666667,14,2.5695666669999997,5.3536,0.956,1.1022,2,-0.2988048276781843,Speed,108,Accuracy,False
708,120,3,0.184142105,42.32772512,68.16,20.0,20,4.7725,4.7725,0.0,0.0,0,1.019656513769915,Speed,85,Speed,False
240,120,3,0.469810526,45.27919822,91.6,20.0,20,10.7,10.7,0.0,0.0,0,3.093012132676514,Speed,107,Speed,False
336,120,3,0.31691631600000003,31.42535826,50.0,20.0,20,7.52,7.52,0.0,0.0,0,0.9999524043906387,Speed,123,Speed,False
248,120,3,0.469810526,28.60204444,102.53,20.0,20,10.7251,10.7251,0.0,0.0,0,0.9995207354301172,Speed,115,Speed,False
218,120,3,0.393889211,37.61502947,75.21,6.666666667,11,3.637033333,4.9703,1.7572,1.9756,2,0.417374787086116,Speed,65,Speed,False
624,120,3,0.264108158,44.78337398,89.1,20.0,20,5.6219,5.6219,0.0,0.0,0,1.5482890861696,Speed,81,Speed,False
335,120,3,0.31691631600000003,69.77842282,121.29,20.0,20,7.3176,7.3176,0.0,0.0,0,1.0004184539886287,Speed,122,Speed,False
828,120,3,0.39416947399999996,34.47151786,72.82,10.0,15,4.8859,6.4218,2.9307,2.9307,1,2.2030510405826202,Speed,25,Speed,False
899,120,3,0.382399459,38.43545045,104.34,6.666666667,14,3.0945,6.7792,1.75655,2.1215,2,2.716428511491113,Speed,126,Speed,False
774,120,3,0.18430421100000002,40.173,68.41,20.0,20,3.9278,3.9278,0.0,0.0,0,1.048154093462463,Speed,61,Speed,False
776,120,3,0.18430421100000002,66.5805,136.65,20.0,20,4.0508,4.0508,0.0,0.0,0,1.2594507434835438,Speed,63,Speed,False
430,120,3,0.38419394700000004,29.09610119,52.94,10.0,14,3.6891,5.2837,1.392,1.392,1,0.6293512705883995,Speed,27,Speed,False
259,120,3,0.469810526,78.59732906,123.13,20.0,20,11.2124,11.2124,0.0,0.0,0,3.8833947208735475,Speed,126,Speed,False
1679,80,3,0.211221579,26.77314741,55.83,5.0,6,1.118725,1.5014,1.058233333,1.3089,3,-1.1107656581817675,Accuracy,96,Accuracy,False
1100,80,3,0.254892354,22.37953947,63.98,2.857142857,4,0.8009857140000001,1.1408,0.566966667,0.7608,6,-1.9342375730575228,Accuracy,77,Accuracy,False
1234,80,3,0.223630789,27.83521036,69.12,6.666666667,12,2.0125,3.4765,1.4457,1.4461,2,-0.506514863833381,Accuracy,31,Accuracy,False
1676,80,3,0.211221579,21.29289593,39.18,6.666666667,9,1.3788666669999998,1.6831,1.06975,1.1725,2,-1.5649618506947487,Accuracy,93,Accuracy,False
1441,80,3,0.403017105,56.786455700000005,108.19,6.666666667,11,3.261,5.2422,2.03065,2.2019,2,-0.8398100052676276,Accuracy,108,Accuracy,False
1879,80,3,0.28958236800000003,39.78698514,95.43,6.666666667,9,3.4061,3.8336,1.2075,1.3798,2,0.8822984969776368,Accuracy,36,Speed,False
1540,80,3,0.451450497,28.105161900000002,67.65,5.0,7,2.983225,3.7287,0.5096,0.5549,3,0.33190251595093123,Accuracy,17,Speed,False
1179,80,3,0.27560500000000004,21.40820588,51.39,5.0,5,1.6668,2.0777,1.0592,1.311,3,-1.0338876886377601,Accuracy,66,Accuracy,False
1669,80,3,0.211221579,28.48258687,67.69,5.0,6,1.181825,1.7602,1.308366667,1.787,3,-1.5917702727291019,Accuracy,86,Accuracy,False
1220,80,3,0.223630789,22.17239382,51.89,6.666666667,13,1.8022,2.6409,0.6577,0.6927,2,-1.0000634859772273,Accuracy,17,Accuracy,False
1160,80,3,0.27560500000000004,69.29920502,117.34,20.0,20,5.4479,5.4479,0.0,0.0,0,-0.9997726466828509,Accuracy,47,Accuracy,False
1698,80,3,0.258833158,25.70395105,57.87,6.666666667,8,1.9027666669999999,2.1634,1.17195,1.3783,2,-1.1311374012144793,Accuracy,125,Accuracy,False
1455,80,3,0.403017105,21.64786389,49.85,5.0,6,2.67825,3.2019,1.7194666669999998,1.9239,3,-1.2737030739147936,Accuracy,122,Accuracy,False
1860,80,3,0.28958236800000003,24.37612813,54.8,10.0,11,3.89005,4.0699,1.7187,1.7187,1,0.045850768190243585,Accuracy,17,Speed,False
1693,80,3,0.258833158,20.39975779,46.84,5.0,7,1.341575,1.9307,1.127533333,1.3107,3,-1.1870412322797446,Accuracy,120,Accuracy,False
1233,80,3,0.223630789,30.79188153,68.03,6.666666667,12,1.930266667,2.9761,1.03335,1.1705,2,-0.5070602703039828,Accuracy,30,Accuracy,False
1342,80,3,0.40496973700000005,31.838,71.29,4.0,9,1.13026,3.5224,0.794875,1.0363,4,0.15141478279261378,Accuracy,79,Speed,False
1454,80,3,0.403017105,20.74761468,48.76,5.0,6,2.76665,3.4759,1.744566667,2.4753,3,-1.1202024312287033,Accuracy,121,Accuracy,False
