,Radius,Noise,IKINumber,MeanDeviation,MaxDeviation,MeanNrDigits,MaxNrDigits,MeanTimeTypingWindow,MaxTimeTypingWindow,MeanTrackingTime,MaxTrackingTime,TrackingWindowVisitCounter,distance,PayOffFunction,prediction,is_test
702,120,3,0.184142105,41.44841121,71.55,20.0,20,4.8252,4.8252,0.0,0.0,0,1.000292975275336,Speed,Speed,True
104,120,3,0.197858158,31.34197101,77.74,5.0,12,1.74355,2.8723,0.907166667,1.248,3,-1.021489601257933,Speed,Accuracy,True
253,120,3,0.469810526,42.8673494,93.72,20.0,20,9.871,9.871,0.0,0.0,0,2.2278385410811623,Speed,Speed,True
520,120,3,0.286344211,57.7437,105.31,20.0,20,6.9794,6.9794,0.0,0.0,0,1.2410790095708606,Speed,Speed,True
330,120,3,0.31691631600000003,68.47446541,124.24,20.0,20,7.4464,7.4464,0.0,0.0,0,1.1623421581375695,Speed,Speed,True
761,120,3,0.18430421100000002,26.48636364,58.58,20.0,20,4.4256,4.4256,0.0,0.0,0,1.0002231100395491,Speed,Speed,True
537,120,3,0.286344211,37.58513793,73.26,10.0,11,3.3143,3.4604,0.2263,0.2263,1,-1.1022107747993388,Speed,Accuracy,True
835,120,3,0.39416947399999996,26.09167939,79.78,6.666666667,20,3.9867,10.4432,0.774,1.3221,2,4.652817570478767,Speed,Speed,True
527,120,3,0.286344211,38.32821429,82.09,20.0,20,7.1343,7.1343,0.0,0.0,0,1.4143933021034698,Speed,Speed,True
77,120,3,0.308553684,30.97586751,71.78,10.0,12,3.5507,4.4381,0.8112,0.8112,1,-0.4530681233819607,Speed,Accuracy,True
437,120,3,0.38419394700000004,32.4072973,61.61,20.0,20,6.8959,6.8959,0.0,0.0,0,1.2676785173647502,Speed,Speed,True
1058,120,3,0.254892354,51.8907874,81.1,10.0,14,2.8015,3.7719,0.5906,0.5906,1,-0.22382446009225276,Accuracy,Accuracy,False
1567,120,3,0.451450497,31.96066194,86.46,10.0,12,4.61225,5.575,2.342,2.342,1,0.3421097791286982,Accuracy,Speed,False
1021,120,3,0.387901155,32.49990253,94.91,6.666666667,9,2.726833333,2.9522,5.91265,8.0301,2,-2.825249282988686,Accuracy,Accuracy,False
1749,120,3,0.258833158,37.99960961,80.52,6.666666667,10,2.4069,3.0945,0.6277,0.8103,2,-1.3088315011924507,Accuracy,Accuracy,False
1785,120,3,0.226100263,22.5517284,47.62,10.0,15,2.6915,3.6679,0.8087,0.8087,1,-0.24825209160155026,Accuracy,Accuracy,False
1251,120,3,0.223630789,35.28950156,77.07,10.0,11,3.6041,4.7299,0.6618,0.6618,1,-0.4203241006322216,Accuracy,Accuracy,False
1509,120,3,0.403017105,38.13773869,63.57,6.666666667,9,2.853066667,4.0579,1.13865,1.1755,2,-1.4535295827440606,Accuracy,Accuracy,False
1048,120,3,0.254892354,32.18258993,73.97,10.0,11,3.0805,3.1689,0.591,0.591,1,-1.3067132188217485,Accuracy,Accuracy,False
1051,120,3,0.254892354,32.664104800000004,64.03,20.0,20,5.2216,5.2216,0.0,0.0,0,1.1141611859928915,Accuracy,Speed,False
1790,120,3,0.226100263,26.70932886,63.24,6.666666667,12,2.103133333,3.1145,0.8114,1.1041,2,-0.9992704772655472,Accuracy,Accuracy,False
1569,120,3,0.451450497,31.71820513,54.72,6.666666667,8,3.1444333330000003,3.8374,0.9906,1.0265,2,-1.834373887332724,Accuracy,Accuracy,False
1382,120,3,0.442727895,32.84015924,87.29,4.0,7,2.61432,4.2764,1.412325,2.1955,4,-0.586246344441399,Accuracy,Accuracy,False
1288,120,3,0.40496973700000005,36.11099291,75.75,5.0,11,1.3925,3.7031,0.8098,1.1005,3,-0.6609722003582803,Accuracy,Accuracy,False
1613,120,3,0.211221579,22.20511312,48.76,10.0,12,2.354,3.1826,0.6635,0.6635,1,-1.1366500748790642,Accuracy,Accuracy,False
1575,120,3,0.451450497,27.52014151,60.07,10.0,11,4.9123,4.9135,0.6649,0.6649,1,-0.6293242947991686,Accuracy,Accuracy,False
1143,120,3,0.27560500000000004,31.50006042,68.21,5.0,7,1.7165,3.2301,1.126366667,1.3212,3,-1.9403203244285052,Accuracy,Accuracy,False
1780,120,3,0.226100263,32.14563218,86.54,5.0,12,1.759925,3.0134,1.0043,1.8311,3,-1.0760506134725958,Accuracy,Accuracy,False
1747,120,3,0.258833158,81.04979592,166.2,10.0,14,3.1909,3.6504,1.1769,1.1769,1,-0.8060946183291477,Accuracy,Accuracy,False
1896,120,3,0.28958236800000003,74.57395706,161.72,20.0,20,7.6235,7.6235,0.0,0.0,0,0.5126591415576698,Accuracy,Speed,False
1750,120,3,0.258833158,39.64946844,92.19,5.0,9,1.554175,2.3557,0.665366667,1.1048,3,-1.912644213821629,Accuracy,Accuracy,False
1148,120,3,0.27560500000000004,46.26418675,101.25,6.666666667,10,2.320533333,4.1183,1.06615,1.5425,2,-0.42055296930856656,Accuracy,Accuracy,False
1751,120,3,0.258833158,39.92909774,69.89,10.0,11,2.88955,3.2998,0.9562,0.9562,1,-1.3496767602189195,Accuracy,Accuracy,False
1753,120,3,0.258833158,36.34525253,83.39,10.0,10,3.29605,3.5527,0.5912,0.5912,1,-1.1586873151778647,Accuracy,Accuracy,False
1574,120,3,0.451450497,36.29944282,75.14,10.0,11,3.87445,4.8712,1.5396,1.5396,1,-0.3857949271873551,Accuracy,Accuracy,False
217,120,3,0.393889211,55.03938389,98.74,6.666666667,12,3.094366667,5.2213,0.99145,1.4648,2,0.691351075966061,Speed,Speed,False
837,120,3,0.39416947399999996,29.59497449,74.79,10.0,15,4.274,6.3957,2.0529,2.0529,1,1.1795561996538098,Speed,Speed,False
821,120,3,0.39416947399999996,42.68953578,100.04,10.0,12,5.07515,6.126,6.5075,6.5075,1,-0.5551341660649243,Speed,Accuracy,False
242,120,3,0.469810526,32.19136816,68.67,20.0,20,9.6043,9.6043,0.0,0.0,0,1.6370934278751363,Speed,Speed,False
704,120,3,0.184142105,39.90862069,62.73,20.0,20,4.5472,4.5472,0.0,0.0,0,1.011864714617225,Speed,Speed,False
338,120,3,0.31691631600000003,47.16234828,70.93,20.0,20,8.9089,8.9089,0.0,0.0,0,1.05683621606466,Speed,Speed,False
889,120,3,0.382399459,39.27973742,79.67,6.666666667,11,3.1358333330000003,5.2432,2.04995,2.3412,2,0.056859528411798976,Speed,Speed,False
257,120,3,0.469810526,60.16364508,99.05,20.0,20,9.9167,9.9167,0.0,0.0,0,1.5766407460320195,Speed,Speed,False
430,120,3,0.38419394700000004,29.09610119,52.94,10.0,14,3.6891,5.2837,1.392,1.392,1,-0.05663770143655,Speed,Accuracy,False
539,120,3,0.286344211,73.92996491,114.11,20.0,20,6.577999999999999,6.577999999999999,0.0,0.0,0,1.0670017575063255,Speed,Speed,False
212,120,3,0.393889211,19.312475,49.13,6.666666667,13,2.9693,5.2751,0.73745,0.9563,2,-0.09048785826234251,Speed,Accuracy,False
321,120,3,0.31691631600000003,42.82762887,119.27,20.0,20,6.8412,6.8412,0.0,0.0,0,1.0001297543368608,Speed,Speed,False
216,120,3,0.393889211,39.04897778,84.29,5.0,10,2.49285,4.7375,0.8581333329999999,1.2482,3,0.03214540092813678,Speed,Speed,False
637,120,3,0.264108158,55.38225589,110.95,20.0,20,6.8555,6.8555,0.0,0.0,0,1.1871555171728758,Speed,Speed,False
425,120,3,0.38419394700000004,32.54912791,70.48,10.0,11,3.75195,3.7619,1.6131,1.6131,1,-1.0197645866810419,Speed,Accuracy,False
66,120,3,0.308553684,57.91561129,121.64,10.0,11,3.33965,3.438,2.1908,2.1908,1,-1.415775387058254,Speed,Accuracy,False
631,120,3,0.264108158,43.8588,80.33,20.0,20,6.3518,6.3518,0.0,0.0,0,1.2165411786345501,Speed,Speed,False
521,120,3,0.286344211,32.88965517,64.02,20.0,20,8.1562,8.1562,0.0,0.0,0,1.3230515861217853,Speed,Speed,False
214,120,3,0.393889211,42.83138095,104.52,6.666666667,14,3.0031,5.879,1.2829,1.6845,2,1.2917963729446527,Speed,Speed,False
79,120,3,0.308553684,23.14992982,61.42,10.0,11,3.1125,3.5346,0.9556,0.9556,1,-1.1564578956340412,Speed,Accuracy,False
719,120,3,0.184142105,19.37657143,44.44,20.0,20,3.8488,3.8488,0.0,0.0,0,1.0362424547818208,Speed,Speed,False
116,120,3,0.197858158,28.28171875,60.99,5.0,18,1.3409,3.6332,0.39593333299999994,0.736,3,0.7437268422293144,Speed,Speed,False
897,120,3,0.382399459,29.97275556,71.47,6.666666667,15,3.2196,6.6308,1.4653,1.5381,2,1.5696131137232285,Speed,Speed,False
65,120,3,0.308553684,21.43886544,52.57,10.0,13,4.2538,6.5112,1.1025,1.1025,1,0.1184128114948706,Speed,Speed,False
1587,80,5,0.451450497,40.3144152,95.85,2.222222222,4,1.157855556,1.8166,1.9944125,4.9405,8,-1.2750947559879862,Accuracy,Accuracy,False
1593,80,5,0.451450497,32.4870424,76.15,1.0,3,0.4856,1.1659,1.896268421,3.3626,19,-2.646980668972894,Accuracy,Accuracy,False
1729,80,5,0.258833158,43.88142857,87.98,4.0,7,1.2505600000000001,2.1303,1.327275,1.6547,4,-0.47355956823536616,Accuracy,Accuracy,False
1137,80,5,0.27560500000000004,22.38961905,49.6,3.333333333,4,0.90025,1.1452,0.9671200000000001,1.2402,5,-1.494954952832238,Accuracy,Accuracy,False
1498,80,5,0.403017105,41.62182432,107.91,3.333333333,5,1.8499166669999998,2.8728,1.6391799999999999,2.1338,5,0.6701133759928624,Accuracy,Speed,False
1595,80,5,0.451450497,25.16213043,76.02,1.0,3,0.512,1.1168,2.4758052630000003,6.1664,19,-2.2985856288817033,Accuracy,Accuracy,False
1124,80,5,0.27560500000000004,24.51141026,78.25,5.0,6,1.422725,1.6018,1.3104,2.1336,3,-0.8434513066177871,Accuracy,Accuracy,False
1485,80,5,0.403017105,37.998125,110.65,4.0,5,2.1887,2.5467,1.618075,2.611,4,0.5344421137045927,Accuracy,Speed,False
1496,80,5,0.403017105,45.86166667,100.26,2.857142857,3,1.574457143,1.9315,1.595283333,2.4748,6,-0.9951869506131672,Accuracy,Accuracy,False
1904,80,5,0.28958236800000003,26.59974432,108.39,6.666666667,9,2.427633333,3.4908,1.24085,1.9248,2,1.867973895410735,Accuracy,Speed,False
1065,80,5,0.254892354,24.34943529,73.24,2.222222222,4,0.704822222,1.0376,1.1800875,1.9256,8,-1.3870892672726924,Accuracy,Accuracy,False
1018,80,5,0.387901155,36.0198743,107.29,5.0,7,2.692025,4.0561,6.007033333,8.6377,3,-0.2515984803704825,Accuracy,Accuracy,False
1488,80,5,0.403017105,50.98894097,97.94,2.857142857,4,1.635385714,2.4235,1.023666667,1.3776,6,-0.3058791910267402,Accuracy,Accuracy,False
1914,80,5,0.28958236800000003,55.18720635,150.76,6.666666667,11,2.0804,3.3443,1.34425,1.3794,2,1.9057709571206445,Accuracy,Speed,False
1490,80,5,0.403017105,38.78334694,94.89,4.0,6,1.9541400000000002,3.0251,1.2401,1.6498,4,0.8004202847245168,Accuracy,Speed,False
1902,80,5,0.28958236800000003,44.62451515,101.2,6.666666667,8,2.2025666669999997,3.0876,1.44715,1.585,2,0.8958363762208208,Accuracy,Speed,False
1766,80,5,0.226100263,32.98351792,85.37,5.0,6,1.366875,1.501,1.423,1.6507,3,-0.9998712330855071,Accuracy,Accuracy,False
1362,80,5,0.442727895,30.28907524,86.49,2.0,4,0.9924200000000001,1.7444,1.5681777780000001,3.09,9,-0.8492663315758975,Accuracy,Accuracy,False
1319,80,5,0.40496973700000005,24.15871233,55.85,2.0,4,0.5451,0.7912,0.837755556,1.2415,9,-1.3959459712639202,Accuracy,Accuracy,False
1373,80,5,0.442727895,43.18590698,123.94,2.222222222,4,1.224255556,1.841,1.4636875,2.8843,8,-0.2409863123669922,Accuracy,Accuracy,False
1134,80,5,0.27560500000000004,20.71,44.34,2.857142857,4,0.8086714290000001,1.0741,0.8874,1.0363,6,-1.2072501632436499,Accuracy,Accuracy,False
1276,80,5,0.223630789,38.53929155,78.61,5.0,6,1.6486,2.4102,1.7646,2.1985,3,-0.9836282675536197,Accuracy,Accuracy,False
1128,80,5,0.27560500000000004,24.30606838,60.92,3.333333333,4,1.005566667,1.2981,1.0904,1.2409,5,-1.4799536605278192,Accuracy,Accuracy,False
1372,80,5,0.442727895,38.68,105.99,2.222222222,6,1.1491777779999999,2.0442,1.583675,2.4735,8,0.017537647790398125,Accuracy,Speed,False
281,120,5,0.469810526,62.33660969,151.68,3.333333333,6,2.2587666669999997,3.2267,1.9051,2.4155,5,0.11640957646802264,Speed,Speed,False
485,120,5,0.286344211,58.02003322,134.72,3.333333333,6,1.001283333,1.6559,0.46,0.9567,5,-0.913838859459581,Speed,Accuracy,False
735,120,5,0.18430421100000002,57.25884793,111.32,20.0,20,4.8785,4.8785,0.0,0.0,0,2.1147384658230592,Speed,Speed,False
939,120,5,0.382399459,49.65090726,136.19,4.0,7,1.9291599999999998,3.0801,1.50325,2.5613,4,0.08293044287547247,Speed,Speed,False
284,120,5,0.469810526,50.01427492,166.1,4.0,6,2.52042,3.5267,2.453475,4.3902,4,0.6336625210162268,Speed,Speed,False
594,120,5,0.264108158,96.06854671,176.1,10.0,12,3.05615,3.577,2.2241,2.2241,1,0.9993878284238136,Speed,Speed,False
483,120,5,0.286344211,57.76089147,124.98,5.0,10,1.35395,2.3824,0.3969,0.5188,3,0.08374091301073605,Speed,Speed,False
169,120,5,0.393889211,43.37974684,93.33,5.0,8,2.335575,3.6094,1.810033333,2.124,3,0.22105815346299806,Speed,Speed,False
147,120,5,0.197858158,85.16550218,181.75,10.0,20,2.5159,4.7208,0.2985,0.2985,1,1.4801864045470907,Speed,Speed,False
666,120,5,0.184142105,26.82311966,61.46,10.0,13,2.439,2.8684,1.2513,1.2513,1,0.0744729835726119,Speed,Speed,False
665,120,5,0.184142105,101.5684184,163.96,20.0,20,4.3974,4.3974,0.0,0.0,0,3.603358045552177,Speed,Speed,False
662,120,5,0.184142105,56.49251163,95.59,10.0,16,2.2143,3.4664,1.1759,1.1759,1,1.2305460498473693,Speed,Speed,False
938,120,5,0.382399459,33.01745455,79.38,4.0,6,1.8095599999999998,3.0761,1.921575,2.6351,4,-0.6995328209454712,Speed,Accuracy,False
663,120,5,0.184142105,81.33843243,137.92,20.0,20,4.1215,4.1215,0.0,0.0,0,2.2724155035512084,Speed,Speed,False
728,120,5,0.18430421100000002,34.00876344,105.77,20.0,20,4.1045,4.1045,0.0,0.0,0,0.9998385202316129,Speed,Speed,False
479,120,5,0.38419394700000004,51.88235484,103.82,10.0,11,3.3786,3.7139,1.1756,1.1756,1,0.8562796284745744,Speed,Speed,False
925,120,5,0.382399459,41.49132287,95.97,5.0,8,2.1278,3.4567,1.9751666669999999,2.2679,3,0.10427708427130966,Speed,Speed,False
154,120,5,0.197858158,48.5465251,78.05,6.666666667,19,1.7557,4.093999999999999,0.7731,1.1005,2,2.147555647533757,Speed,Speed,False
27,120,5,0.308553684,29.435,96.01,4.0,6,1.4638200000000001,2.4004,1.3984,1.8281,4,-1.0257301703686537,Speed,Accuracy,False
152,120,5,0.197858158,50.87320175,99.11,10.0,20,2.51665,4.7975,0.2258,0.2258,1,2.7212295601552867,Speed,Speed,False
287,120,5,0.469810526,63.82980989,130.02,5.0,9,2.7409,5.0362,1.518,1.6129,3,1.9400857772367388,Speed,Speed,False
140,120,5,0.197858158,63.49973856,173.67,6.666666667,19,2.1666,4.8746,0.70055,1.1749,2,0.9993799829659125,Speed,Speed,False
468,120,5,0.38419394700000004,27.42507788,72.59,6.666666667,9,2.283066667,2.8689,0.9558,1.3203,2,-0.5069352876628201,Speed,Accuracy,False
930,120,5,0.382399459,51.09766004,110.69,5.0,9,2.203125,4.2847,1.829666667,2.1225,3,1.1372721762232985,Speed,Speed,False
698,80,5,0.184142105,84.20402985,177.67,10.0,14,2.4762,3.5580000000000003,3.3578,3.3578,1,1.751348535914424,Speed,Speed,False
611,80,5,0.264108158,48.68479769,105.51,6.666666667,8,2.271466667,2.5076,1.6548,1.7221,2,0.3685137283998827,Speed,Speed,False
555,80,5,0.286344211,45.20763533,126.19,6.666666667,9,2.4527666669999997,3.9104,1.12545,1.6251,2,2.3199258062142647,Speed,Speed,False
277,80,5,0.469810526,45.64383663,117.92,2.857142857,5,2.012128571,3.0999,2.453183333,2.9577,6,0.6589686967155401,Speed,Speed,False
238,80,5,0.393889211,34.20382734,88.51,2.222222222,4,1.1469111109999999,2.1216,2.1230125,4.4624,8,-1.0005166387807023,Speed,Accuracy,False
810,80,5,0.39416947399999996,67.63414013,149.4,6.666666667,8,3.388933333,4.2819,1.2797,1.5248,2,2.4046497662921595,Speed,Speed,False
358,80,5,0.31691631600000003,31.200321999999996,90.02,2.5,5,1.19565,1.6735,1.416914286,2.0634,7,-0.5839181483819331,Speed,Accuracy,False
552,80,5,0.286344211,43.88032836,129.12,4.0,9,1.40678,2.6059,0.41835,0.7617,4,1.6440616577415952,Speed,Speed,False
229,80,5,0.393889211,44.600107200000004,121.87,3.333333333,5,1.6087333330000002,2.4224,3.24208,3.9789999999999996,5,-0.445708197946594,Speed,Accuracy,False
683,80,5,0.184142105,26.83424779,62.8,10.0,11,2.3759,3.0477,0.9678,0.9678,1,0.24765689372191702,Speed,Speed,False
682,80,5,0.184142105,41.84775934,101.76,10.0,14,2.3642,3.3839,2.0661,2.0661,1,1.365206603243685,Speed,Speed,False
614,80,5,0.264108158,55.77319588,136.02,10.0,11,3.01525,3.2139,1.7567,1.7567,1,1.309064255927872,Speed,Speed,False
783,80,5,0.18430421100000002,67.40157609,113.6,20.0,20,4.0331,4.0331,0.0,0.0,0,2.2878548669498358,Speed,Speed,False
544,80,5,0.286344211,53.29861765,171.54,10.0,12,3.451,3.9393,2.7478,2.7478,1,0.9992732970577336,Speed,Speed,False
227,80,5,0.393889211,38.73892996,114.45,4.0,7,1.9,3.3082,1.80685,2.4773,4,1.4398341998575077,Speed,Speed,False
265,80,5,0.469810526,52.08467492,134.93,2.222222222,4,1.9756,2.995,2.0381125,2.5429,8,0.7522310609398417,Speed,Speed,False
695,80,5,0.184142105,79.15946721,124.17,10.0,11,2.46545,2.7193,1.6447,1.6447,1,1.4539748075345713,Speed,Speed,False
408,80,5,0.38419394700000004,33.02441463,101.41,5.0,6,2.018825,2.7104,1.3783,2.1313,3,0.7093034864171912,Speed,Speed,False
601,80,5,0.264108158,22.43547231,48.01,6.666666667,7,2.161166667,2.3308,0.8305,0.9674,2,-0.7124454273829244,Speed,Accuracy,False
540,80,5,0.286344211,45.63591176,93.91,4.0,9,1.40586,2.237,0.521675,0.6256,4,0.7227527099819397,Speed,Speed,False
549,80,5,0.286344211,37.57918605,93.23,10.0,15,2.7949,3.7111,0.6244,0.6244,1,2.513271324341538,Speed,Speed,False
911,80,5,0.382399459,42.54326984,141.08,4.0,6,2.4189,3.7035,2.0166,3.1869,4,1.7257208545835923,Speed,Speed,False
685,80,5,0.184142105,46.26918803,106.11,10.0,14,2.44665,3.6096,1.3812,1.3812,1,1.9418785513212313,Speed,Speed,False
909,80,5,0.382399459,53.21533217,156.09,4.0,6,2.2333,3.1641,1.66895,1.723,4,1.5137478409814165,Speed,Speed,False
1347,80,3,0.40496973700000005,25.21756024,59.56,2.5,3,0.73965,1.9498,0.6451,1.2524,7,-1.7267696567773712,Accuracy,Accuracy,False
1867,80,3,0.28958236800000003,37.56419271,99.54,6.666666667,9,2.554666667,3.1426,1.82475,2.0657,2,-0.11997717471432878,Accuracy,Accuracy,False
1556,80,3,0.451450497,29.16022945,76.32,5.0,6,2.7778,3.2742,1.2175,1.5816,3,-0.2239846846683733,Accuracy,Accuracy,False
1875,80,3,0.28958236800000003,29.44430804,59.21,4.0,7,1.9384,2.9474,0.571925,1.103,4,-0.8822963515099147,Accuracy,Accuracy,False
1357,80,3,0.40496973700000005,26.88473498,67.47,2.857142857,4,0.6839714290000001,1.3457,0.729783333,1.1035,6,-2.030816528390453,Accuracy,Accuracy,False
1550,80,3,0.451450497,31.15734201,75.45,4.0,7,2.3138400000000003,3.9044,0.950575,1.4473,4,0.32195519701316044,Accuracy,Speed,False
1689,80,3,0.258833158,22.30469091,54.05,6.666666667,11,1.8222666669999998,2.3872,1.0343,1.1703,2,-0.8952967767640914,Accuracy,Accuracy,False
1162,80,3,0.27560500000000004,21.31115254,42.32,5.0,8,1.40435,2.3412,1.012833333,1.1044,3,-1.3304594790680468,Accuracy,Accuracy,False
963,80,3,0.387901155,28.40885584,59.46,5.0,7,2.559125,2.998,10.10693333,18.7055,3,-6.131802391915464,Accuracy,Accuracy,False
1681,80,3,0.258833158,22.23938567,62.65,5.0,6,1.457375,2.1065,0.8297,1.3784,3,-1.435437755053151,Accuracy,Accuracy,False
1110,80,3,0.254892354,19.64485531,50.04,2.857142857,4,0.812157143,1.9924,0.600683333,0.8308,6,-1.3985033789006067,Accuracy,Accuracy,False
1542,80,3,0.451450497,27.76164329,50.42,6.666666667,9,3.469166667,4.9876,2.03815,2.8167,2,-0.5315290479877532,Accuracy,Accuracy,False
1674,80,3,0.211221579,29.79099602,63.69,5.0,5,1.10435,1.3476,1.081066667,1.1047,3,-2.42779719205668,Accuracy,Accuracy,False
1237,80,3,0.223630789,33.6227,58.66,10.0,11,3.1508,3.4165,1.7892,1.7892,1,-0.877820165651535,Accuracy,Accuracy,False
1802,80,3,0.226100263,16.99136519,47.09,10.0,10,3.20345,3.4478,0.8995,0.8995,1,-0.4404117877367,Accuracy,Accuracy,False
1176,80,3,0.27560500000000004,26.31079734,85.31,6.666666667,7,1.8716333330000001,2.0829,1.75495,2.611,2,-1.4134827255296543,Accuracy,Accuracy,False
1813,80,3,0.226100263,14.57087719,41.25,10.0,12,2.3264,2.8019,1.3793,1.3793,1,-0.8433107681964813,Accuracy,Accuracy,False
1358,80,3,0.40496973700000005,27.584405800000003,58.37,3.333333333,6,1.088016667,3.108,0.74744,1.1042,5,-1.0308091804876014,Accuracy,Accuracy,False
1665,80,3,0.211221579,27.59777778,53.72,5.0,8,1.242075,1.5759,0.8301,1.1731,3,-1.7999150518157805,Accuracy,Accuracy,False
1451,80,3,0.403017105,22.086779999999997,58.56,4.0,4,1.96786,2.3421,1.51535,1.8586,4,-1.4506833921360496,Accuracy,Accuracy,False
1877,80,3,0.28958236800000003,25.37586667,58.29,10.0,11,4.18005,4.4687,1.1739,1.1739,1,0.3565522337656901,Accuracy,Speed,False
1671,80,3,0.211221579,18.73117647,50.62,6.666666667,8,1.2448,1.4575,1.0341,1.2387,2,-1.752470628180383,Accuracy,Accuracy,False
1175,80,3,0.27560500000000004,22.73310897,69.25,6.666666667,9,1.9952666669999999,2.8059,1.6536,2.4084,2,-0.8248759940355441,Accuracy,Accuracy,False
1405,80,3,0.442727895,30.64558282,79.71,5.0,7,2.497275,3.4052,1.4697333330000002,1.7892,3,-0.10263014569272144,Accuracy,Accuracy,False
1218,120,5,0.223630789,50.71758993,141.7,6.666666667,8,1.7788,2.2788,1.4643,1.4644,2,-0.5390602897697292,Accuracy,Accuracy,False
1338,120,5,0.40496973700000005,39.22544474,80.22,5.0,9,1.885575,4.1435,1.076866667,1.2483,3,0.5462623377512799,Accuracy,Speed,False
1467,120,5,0.403017105,61.47537911,165.51,2.857142857,5,1.9516142859999999,2.8406,1.464183333,3.1259,6,0.24180809781586987,Accuracy,Speed,False
1821,120,5,0.226100263,25.79835443,49.7,6.666666667,10,1.5863666669999998,2.0818,0.8464,1.1022,2,-1.0004815724312195,Accuracy,Accuracy,False
1466,120,5,0.403017105,61.3972496,129.45,3.333333333,5,2.10875,2.8451,1.37964,2.1229,5,-0.32619085552413907,Accuracy,Accuracy,False
1703,120,5,0.258833158,61.17165501,134.28,3.333333333,7,1.648366667,2.5796,0.2556,0.2993,5,0.11874325977715472,Accuracy,Speed,False
1700,120,5,0.258833158,49.94464481,118.72,4.0,7,1.61962,2.7065,0.280575,0.5904,4,0.13194528104020975,Accuracy,Speed,False
1461,120,5,0.403017105,74.71793388,170.42,5.0,11,2.679425,4.2367,0.7357,1.7587,3,1.2520347215897587,Accuracy,Speed,False
1527,120,5,0.451450497,42.78858044,77.35,2.222222222,4,1.0673333329999999,2.0558,2.0486625,4.4593,8,-2.1964751246412035,Accuracy,Accuracy,False
981,120,5,0.387901155,40.62600423,99.78,5.0,7,2.40975,3.5588,1.5141333330000002,2.2671,3,0.23045384573379835,Accuracy,Speed,False
1652,120,5,0.211221579,52.64590406,114.77,5.0,6,1.206875,1.4828,1.199433333,1.3940000000000001,3,-1.4695684860239382,Accuracy,Accuracy,False
1198,120,5,0.27560500000000004,48.32809917,153.04,5.0,9,1.618175,2.4926,1.883933333,2.5651,3,-0.6233115561517977,Accuracy,Accuracy,False
1708,120,5,0.258833158,58.952263,130.47,10.0,12,3.65745,3.8255,0.7388,0.7388,1,1.2159531560738586,Accuracy,Speed,False
1642,120,5,0.211221579,25.697947600000003,79.51,6.666666667,7,1.541233333,1.8866,0.77495,0.8845,2,-1.6326529974580737,Accuracy,Accuracy,False
1422,120,5,0.442727895,27.64847251,77.55,3.333333333,5,1.54345,2.6259,1.31922,1.7569,5,-0.9288380575762787,Accuracy,Accuracy,False
1647,120,5,0.211221579,34.472869200000005,92.3,6.666666667,7,1.4880666669999998,1.7345,1.21175,1.3932,2,-1.6539134939961215,Accuracy,Accuracy,False
1421,120,5,0.442727895,27.53216433,70.36,3.333333333,6,1.5633833330000002,2.2038,1.39382,2.1972,5,-1.1180880708603738,Accuracy,Accuracy,False
1180,120,5,0.27560500000000004,38.53674627,102.98,5.0,6,1.550175,2.0117,1.4683333330000001,1.5413,3,-1.3108851326311353,Accuracy,Accuracy,False
1857,120,5,0.28958236800000003,62.21411609,165.63,6.666666667,8,2.5112,3.1334,1.9606,2.6709,2,0.2200161855301488,Accuracy,Speed,False
1844,120,5,0.28958236800000003,47.18370492,111.82,10.0,12,3.27815,3.6679,1.3927,1.3927,1,0.7056062424800373,Accuracy,Speed,False
