;Radius;Noise;IKINumber;MeanDeviation;MaxDeviation;MeanNrDigits;MaxNrDigits;MeanTimeTypingWindow;MaxTimeTypingWindow;MeanTrackingTime;MaxTrackingTime;TrackingWindowVisitCounter;TrialNumber;distance;prediction;label;is_test;SubjectNr;TrialNumber;Block;Score
502;80;3;0.286344211;4.736.607.792;91.53;6.666.666.667;12;27.610.666.669.999.900;44.713;103.635;13.785;2;19;0.7987723905285936;Speed;Speed;FALSE;107;19;1;0.017
503;80;3;0.286344211;3.943.809.783;76.52;2.857.142.857;6;10.698;18.527;0.4184;0.6242;6;20;-0.6956239624580925;Accuracy;Speed;FALSE;107;20;1;0.027
504;80;3;0.286344211;3.503.591.667;77.42;4.0;9;148.376;28.863;0.6067;11.037;4;21;0.20746726745424537;Speed;Speed;FALSE;107;21;1;0.039
505;80;3;0.286344211;3.246.822.281;57.12;5.0;12;26.939.666.669.999.900;47.002;-2.678.866.667;11.029;2;22;1.756.319.629.675.440;Speed;Speed;FALSE;107;22;2;0.039
506;80;3;0.286344211;4.235.891.239;76.94;6.666.666.667;9;23.295;35.429;0.9327;13.783;2;23;0.09345432313531765;Speed;Speed;FALSE;107;23;2;0.052
507;80;3;0.286344211;2.459.743.902;62.87;6.666.666.667;10;2.303.233.333;31.152;0.9674;13.105;2;24;-0.18908681150898354;Accuracy;Speed;FALSE;107;24;2;0.062
508;80;3;0.286344211;4.322.043.988;88.17;5.0;7;1.837.625;25.346;0.44146666700000003;0.4866;3;25;-0.1855832771631517;Accuracy;Speed;FALSE;107;25;2;0.016
509;80;3;0.286344211;3.133.882.716;60.32;6.666.666.667;9;2.362.466.667;29.613;0.52245;0.5577;2;26;-0.43334068268796366;Accuracy;Speed;FALSE;107;26;2;0.063
510;80;3;0.286344211;4.191.859.532;83.1;6.666.666.667;11;2.120.333.333;32.671;0.7268;0.9673;2;27;0.3568901899458533;Speed;Speed;FALSE;107;27;3;0.078
511;80;3;0.286344211;3.660.285.714;76.22;4.0;12;152.896;36.669;0.607175;11.729;4;28;0.8144835575803852;Speed;Speed;FALSE;107;28;3;0.037
512;80;3;0.286344211;2.691.710.526;67.0;6.666.666.667;7;2.453.833.333;27.794;0.79595;10.374;2;29;-0.7415228139185194;Accuracy;Speed;TRUE;107;29;3;0.05
513;80;3;0.286344211;2.005.095.541;54.59;6.666.666.667;12;23.129;42.983;0.4185;0.4872;2;30;0.5369182973229011;Speed;Speed;FALSE;107;30;3;0.069
514;80;3;0.286344211;32.98;78.8;6.666.666.667;12;24.027;39.645;0.48755;0.5565;2;31;13.775.095.128.521.000;Speed;Speed;FALSE;107;31;3;0.072
515;80;3;0.286344211;199.284.083;40.91;20.0;20;67.213;67.213;0.0;0.0;0;32;35.775.873.790.815.000;Speed;Speed;FALSE;107;32;4;0.101
516;80;3;0.286344211;1.241.283.828;42.34;20.0;20;70.718;70.718;0.0;0.0;0;33;21.162.223.982.979.300;Speed;Speed;FALSE;107;33;4;0.093
517;80;3;0.286344211;3.742.434.457;70.88;20.0;20;61.523;61.523;0.0;0.0;0;34;5.662.594.731.355.300;Speed;Speed;FALSE;107;34;4;0.105
518;80;3;0.286344211;358.575;80.78;20.0;20;63.754;63.754;0.0;0.0;0;35;43.107.566.976.947.500;Speed;Speed;FALSE;107;35;4;0.1
519;80;3;0.286344211;5.884.227.891;121.68;20.0;20;68.002;68.002;0.0;0.0;0;36;2.104.178.071.802.430;Speed;Speed;FALSE;107;36;4;-0.066
520;120;3;0.286344211;577.437;105.31;20.0;20;69.794;69.794;0.0;0.0;0;47;0.8491311800494442;Speed;Speed;FALSE;107;47;1;0.085
521;120;3;0.286344211;3.288.965.517;64.02;20.0;20;81.562;81.562;0.0;0.0;0;48;1.143.966.871.783.530;Speed;Speed;FALSE;107;48;1;0.053
522;120;3;0.286344211;449.892;93.0;10.0;11;344.005;38.435;0.2268;0.2268;1;49;-0.818675970914286;Accuracy;Speed;FALSE;107;49;1;0.093
523;120;3;0.286344211;1.735.391.753;44.61;10.0;12;33.268;44.779;0.2262;0.2262;1;50;-10.058.710.296.784.100;Accuracy;Speed;FALSE;107;50;1;0.098
524;120;3;0.286344211;2.416.790.514;47.5;10.0;13;28.395;40.563;0.2265;0.2265;1;51;-0.8151750675128623;Accuracy;Speed;FALSE;107;51;1;0.122
525;120;3;0.286344211;3.602.721.649;79.91;20.0;20;6.774;6.774;0.0;0.0;0;52;12.128.228.880.828.300;Speed;Speed;FALSE;107;52;2;0.1
526;120;3;0.286344211;2.791.020.478;57.63;10.0;11;332.945;36.414;0.2996;0.2996;1;53;-12.954.315.028.131.800;Accuracy;Speed;FALSE;107;53;2;0.086
527;120;3;0.286344211;3.832.821.429;82.09;20.0;20;71.343;71.343;0.0;0.0;0;54;1.434.943.446.899.260;Speed;Speed;FALSE;107;54;2;0.062
528;120;3;0.286344211;4.442.537.931;121.05;20.0;20;66.819;66.819;0.0;0.0;0;55;25.278.866.526.528.200;Speed;Speed;FALSE;107;55;2;0.072
529;120;3;0.286344211;2.005.819.495;47.11;20.0;20;63.984;63.984;0.0;0.0;0;56;1.000.372.397.234.180;Speed;Speed;FALSE;107;56;2;0.109
530;120;3;0.286344211;4.689.853.372;77.25;20.0;20;83.064;83.064;0.0;0.0;0;57;13.569.239.950.811.700;Speed;Speed;FALSE;107;57;3;0.07
531;120;3;0.286344211;5.658.833.866;100.27;20.0;20;72.779;72.779;0.0;0.0;0;58;10.719.520.326.735.700;Speed;Speed;FALSE;107;58;3;0.069
532;120;3;0.286344211;5.074.192.308;82.74;20.0;20;72.544;72.544;0.0;0.0;0;59;12.504.461.500.085.700;Speed;Speed;TRUE;107;59;3;0.069
533;120;3;0.286344211;5.277.166.667;86.24;5.0;8;1.903.275;28.572;0.298933333;0.3719;3;60;-0.3477471165217464;Accuracy;Speed;FALSE;107;60;3;0.067
534;120;3;0.286344211;58.423.983.400.000.000;87.17;10.0;10;26.772;31.455;0.2989;0.2989;1;61;0.8354526156949676;Speed;Speed;FALSE;107;61;3;0.13
535;120;3;0.286344211;3.480.981.061;87.09;20.0;20;60.762;60.762;0.0;0.0;0;62;0.7715103782216973;Speed;Speed;FALSE;107;62;4;0.107
536;120;3;0.286344211;2.231.593.651;56.85;20.0;20;75.456;75.456;0.0;0.0;0;63;10.891.420.976.095.100;Speed;Speed;FALSE;107;63;4;0.054
537;120;3;0.286344211;3.758.513.793;73.26;10.0;11;33.143;34.604;0.2263;0.2263;1;64;-1.633.051.805.875.930;Accuracy;Speed;FALSE;107;64;4;0.098
538;120;3;0.286344211;7.569.708.197;107.04;10.0;13;36.349;49.441;0.2266;0.2266;1;65;23.240.262.550.824.800;Speed;Speed;FALSE;107;65;4;0.065
539;120;3;0.286344211;7.392.996.491;114.11;20.0;20;6.577.999.999.999.990;6.577.999.999.999.990;0.0;0.0;0;66;10.001.100.595.385.600;Speed;Speed;FALSE;107;66;4;0.095
540;80;5;0.286344211;4.563.591.176;93.91;4.0;9;140.586;2.237;0.521675;0.6256;4;77;0.7121254158254372;Speed;Speed;FALSE;107;77;1;0.02
541;80;5;0.286344211;3.561.129.032;75.92;5.0;7;185.715;2.74;0.3731;0.419;3;78;0.337657568378536;Speed;Speed;FALSE;107;78;1;0.036
542;80;5;0.286344211;6.830.806.557;130.61;6.666.666.667;13;2.187.766.667;4.322;0.62445;0.8991;2;79;2.542.068.172.819.680;Speed;Speed;FALSE;107;79;1;-0.2
543;80;5;0.286344211;5.092.922.118;96.72;6.666.666.667;8;22.128;27.603;107.055;15.842;2;80;0.8087852534757497;Speed;Speed;FALSE;107;80;1;0.025
544;80;5;0.286344211;5.329.861.765;171.54;10.0;12;3.451;39.393;27.478;27.478;1;81;0.9996112059235461;Speed;Speed;FALSE;107;81;1;-0.02
545;80;5;0.286344211;4.719.900.332;112.03;6.666.666.667;9;2.097.866.667;30.162;0.82965;11.709;2;82;1.747.807.748.508.830;Speed;Speed;FALSE;107;82;2;0.013
546;80;5;0.286344211;4.866.704.678;103.49;4.0;8;12.671;22.631;100.135;13.787;4;83;0.45947549873257076;Speed;Speed;FALSE;107;83;2;-0.022
547;80;5;0.286344211;4.524.994.536;104.49;4.0;7;147.136;27.365;0.72655;13.797;4;84;0.8116626924147178;Speed;Speed;FALSE;107;84;2;-0.011
548;80;5;0.286344211;644.991.411;130.73;5.0;17;1.693.275;46.818;0.647166667;11.043;3;85;3.107.014.774.184.450;Speed;Speed;FALSE;107;85;2;-0.2
549;80;5;0.286344211;3.757.918.605;93.23;10.0;15;27.949;37.111;0.6244;0.6244;1;86;17.600.651.372.179.600;Speed;Speed;FALSE;107;86;2;0.068
550;80;5;0.286344211;4.470.242.902;113.57;10.0;17;34.811;47.387;0.9667;0.9667;1;87;3.537.756.139.514.280;Speed;Speed;FALSE;107;87;3;0.027
551;80;5;0.286344211;4.215.555.147;106.01;6.666.666.667;7;19.544;23.362;0.4521;0.4869;2;88;0.9492854535434222;Speed;Speed;FALSE;107;88;3;0.074
552;80;5;0.286344211;4.388.032.836;129.12;4.0;9;140.678;26.059;0.41835;0.7617;4;89;0.8279022940823789;Speed;Speed;TRUE;107;89;3;-0.019
553;80;5;0.286344211;5.754.167.164;118.16;3.333.333.333;9;1.063.383.333;20.119;0.69258;13.783;5;90;14.118.146.469.283.400;Speed;Speed;FALSE;107;90;3;-0.069
554;80;5;0.286344211;5.005.415.205;103.38;5.0;11;170.715;27.646;0.899;12.416;3;91;1.362.314.073.861.220;Speed;Speed;FALSE;107;91;3;-0.008
555;80;5;0.286344211;4.520.763.533;126.19;6.666.666.667;9;24.527.666.669.999.900;39.104;112.545;16.251;2;92;18.301.906.465.662.100;Speed;Speed;FALSE;107;92;4;-0.005
556;80;5;0.286344211;4.077.844.311;95.02;5.0;6;16.395;17.222;0.966566667;13.091;3;93;-0.5219946405098049;Accuracy;Speed;FALSE;107;93;4;-0.002
557;80;5;0.286344211;3.617.766.871;75.64;6.666.666.667;9;2.253.566.667;2.705;11.042;12.404;2;94;0.0896292624847922;Speed;Speed;FALSE;107;94;4;0.06
558;80;5;0.286344211;4.166.979.167;81.75;6.666.666.667;11;19.466;30.708;103.525;10.357;2;95;0.6081531702415207;Speed;Speed;FALSE;107;95;4;0.067
559;80;5;0.286344211;3.226.701.456;75.69;5.0;6;220.795;33.866;0.6476;0.7619;3;96;0.36584951980479785;Speed;Speed;FALSE;107;96;4;-0.01
560;80;3;0.264108158;2.939.875;71.27;20.0;20;56.968;56.968;0.0;0.0;0;107;6.004.843.826.297.360;Speed;Speed;FALSE;108;107;1;0.128
561;80;3;0.264108158;9.596.682.836;137.39;20.0;20;61.733;61.733;0.0;0.0;0;108;2.642.729.510.259.410;Speed;Speed;TRUE;108;108;1;-0.2
562;80;3;0.264108158;2.586.091.803;53.04;10.0;13;341.555;35.914;0.6242;0.6242;1;109;0.6427001625654155;Speed;Speed;FALSE;108;109;1;0.075
563;80;3;0.264108158;3.521.406.926;78.34;20.0;20;52.698;52.698;0.0;0.0;0;110;37.803.379.725.109.300;Speed;Speed;FALSE;108;110;1;0.142
564;80;3;0.264108158;1.874.799.228;36.81;20.0;20;61.065;61.065;0.0;0.0;0;111;27.729.772.511.165.900;Speed;Speed;TRUE;108;111;1;0.107
565;80;3;0.264108158;3.594.804.255;84.41;20.0;20;53.717;53.717;0.0;0.0;0;112;2.314.563.433.794.200;Speed;Speed;FALSE;108;112;2;0.137
566;80;3;0.264108158;513.142.735;105.79;20.0;20;53.245;53.245;0.0;0.0;0;113;10.001.141.400.601.900;Speed;Speed;TRUE;108;113;2;0.1
567;80;3;0.264108158;1.587.067.511;32.51;20.0;20;54.218;54.218;0.0;0.0;0;114;18.425.737.360.310.300;Speed;Speed;FALSE;108;114;2;0.137
568;80;3;0.264108158;4.392.457.364;81.7;20.0;20;59.234;59.234;0.0;0.0;0;115;33.637.839.170.224.400;Speed;Speed;FALSE;108;115;2;0.111
569;80;3;0.264108158;36.646.018.100.000.000;60.75;20.0;20;49.973;49.973;0.0;0.0;0;116;4.956.807.698.449.980;Speed;Speed;FALSE;108;116;2;0.151
570;80;3;0.264108158;3.035.205.534;57.32;20.0;20;58.217;58.217;0.0;0.0;0;117;6.360.590.393.034.330;Speed;Speed;FALSE;108;117;3;0.125
571;80;3;0.264108158;6.992.311.284;137.42;20.0;20;5.901;5.901;0.0;0.0;0;118;37.460.234.706.391.200;Speed;Speed;FALSE;108;118;3;-0.2
572;80;3;0.264108158;47.060.605.100.000.000;74.15;10.0;14;350.245;50.874;0.7609999999999999;0.7609999999999999;1;119;1.043.196.673.024.200;Speed;Speed;FALSE;108;119;3;0.07
573;80;3;0.264108158;1.537.728.745;41.92;20.0;20;56.721;56.721;0.0;0.0;0;120;20.951.796.825.102.100;Speed;Speed;FALSE;108;120;3;0.129
574;80;3;0.264108158;6.622.829.876;109.69;20.0;20;55.001;55.001;0.0;0.0;0;121;0.778927677767605;Speed;Speed;FALSE;108;121;3;0.022
575;80;3;0.264108158;2.789.340.659;53.62;20.0;20;63.003;63.003;0.0;0.0;0;122;6.344.075.927.350.370;Speed;Speed;FALSE;108;122;4;0.102
576;80;3;0.264108158;1.724.710.317;34.93;20.0;20;57.961;57.961;0.0;0.0;0;123;22.515.986.762.353.600;Speed;Speed;FALSE;108;123;4;0.125
577;80;3;0.264108158;3.011.789.256;51.44;20.0;20;58.721;58.721;0.0;0.0;0;124;578.976.229.875.681;Speed;Speed;FALSE;108;124;4;0.113
578;80;3;0.264108158;2.726.239.766;63.68;10.0;13;388.855;56.304;0.6244;0.6244;1;125;2.692.256.893.892.290;Speed;Speed;TRUE;108;125;4;0.069
579;80;3;0.264108158;5.092.936.508;96.42;20.0;20;58.915;58.915;0.0;0.0;0;126;16.423.668.802.789.800;Speed;Speed;FALSE;108;126;4;0.085
580;120;5;0.264108158;6.420.586.207;151.8;10.0;13;32.904;42.566;24.153;24.153;1;17;-0.08666196776352664;Accuracy;Speed;FALSE;108;17;1;0.045
581;120;5;0.264108158;9.975.996.711;207.63;10.0;13;323.935;39.058;16.841;16.841;1;18;17.895.106.818.105.700;Speed;Speed;TRUE;108;18;1;-0.2
582;120;5;0.264108158;4.813.766.667;104.07;10.0;13;310.345;40.055;2.127;2.127;1;19;10.326.431.932.100.500;Speed;Speed;FALSE;108;19;1;0.06
583;120;5;0.264108158;5.248.123.377;105.37;10.0;14;343.095;55.919;0.7373;0.7373;1;20;33.868.858.004.939.200;Speed;Speed;FALSE;108;20;1;0.063
584;120;5;0.264108158;5.015.653.595;112.84;10.0;13;327.815;37.578;15.418;15.418;1;21;0.999734087382342;Speed;Speed;TRUE;108;21;1;0.074
585;120;5;0.264108158;5.709.314.381;122.71;10.0;13;31.883;42.048;16.151;16.151;1;22;0.8779591542168125;Speed;Speed;FALSE;108;22;2;0.075
586;120;5;0.264108158;7.856.250.814;155.39;10.0;12;32.514;43.023;18.364;18.364;1;23;0.9997848879729224;Speed;Speed;TRUE;108;23;2;-0.007
587;120;5;0.264108158;5.492.062.687;129.39;10.0;12;36.426;40.007;13.938;13.938;1;24;0.12867377586295758;Speed;Speed;FALSE;108;24;2;0.03
588;120;5;0.264108158;5.859.464.516;118.36;10.0;14;3.327;44.101;16.155;16.155;1;25;1.422.018.376.687.310;Speed;Speed;FALSE;108;25;2;0.071
589;120;5;0.264108158;3.150.700.704;112.24;10.0;11;314.175;34.505;0.665;0.665;1;26;-0.1284309694090785;Accuracy;Speed;FALSE;108;26;2;0.086
590;120;5;0.264108158;4.422.612.903;102.32;10.0;12;35.744;4.505;0.884;0.884;1;27;19.810.887.127.279.300;Speed;Speed;FALSE;108;27;3;0.055
591;120;5;0.264108158;5.827.927.215;111.51;10.0;11;339.145;37.525;16.155;16.155;1;28;0.6184212771276268;Speed;Speed;FALSE;108;28;3;0.059
592;120;5;0.264108158;7.082.413.681;130.65;10.0;14;339.655;47.861;15.408;15.408;1;29;32.175.436.268.661.000;Speed;Speed;FALSE;108;29;3;0.054
593;120;5;0.264108158;6.032.670.139;126.19;10.0;13;307.835;40.299;13.964;13.964;1;30;0.9288395796764534;Speed;Speed;FALSE;108;30;3;0.068
594;120;5;0.264108158;9.606.854.671;176.1;10.0;12;305.615;3.577;22.241;22.241;1;31;0.9997770853545386;Speed;Speed;FALSE;108;31;3;-0.16
595;120;5;0.264108158;4.871.841.549;121.86;10.0;12;31.143;40.277;0.9585;0.9585;1;32;10.573.375.525.356.000;Speed;Speed;FALSE;108;32;4;0.091
596;120;5;0.264108158;5.240.820.433;106.31;10.0;10;3.639;39.686;16.853;16.853;1;33;0.9909745767939727;Speed;Speed;FALSE;108;33;4;0.05
597;120;5;0.264108158;6.660.756.381;161.99;6.666.666.667;10;2.963.566.667;50.478;181.445;19.081;2;34;0.9997415312433663;Speed;Speed;FALSE;108;34;4;-0.065
598;120;5;0.264108158;4.914.439.286;95.51;10.0;11;302.805;34.002;11.768;11.768;1;35;0.24718432862231288;Speed;Speed;TRUE;108;35;4;0.09
599;120;5;0.264108158;4.372.246.622;107.51;10.0;12;315.145;34.138;15.406;15.406;1;36;0.6720798664186051;Speed;Speed;FALSE;108;36;4;0.078
600;80;5;0.264108158;4.359.247.093;97.62;6.666.666.667;9;24.206;27.516;100.105;13.101;2;47;10.002.660.069.179.300;Speed;Speed;FALSE;108;47;1;0.01
601;80;5;0.264108158;2.243.547.231;48.01;6.666.666.667;7;2.161.166.667;23.308;0.8305;0.9674;2;48;-0.7762552026551658;Accuracy;Speed;TRUE;108;48;1;0.073
602;80;5;0.264108158;2.587.172.662;65.15;10.0;13;29.261;33.930.000.000.000.000;15.148;15.148;1;49;10.569.154.892.841.300;Speed;Speed;FALSE;108;49;1;0.087
603;80;5;0.264108158;6.862.273.846;156.26;10.0;11;329.425;33.725;24.931;24.931;1;50;2.058.142.768.720.350;Speed;Speed;FALSE;108;50;1;-0.2
604;80;5;0.264108158;7.137.275.081;126.9;10.0;13;32.923;34.161;15.162;15.162;1;51;23.127.937.270.028.600;Speed;Speed;TRUE;108;51;1;-0.2
605;80;5;0.264108158;4.516.214.286;113.15;6.666.666.667;9;2.086.933.333;25.861;16.365;17.577;2;52;11.347.821.094.692.000;Speed;Speed;FALSE;108;52;2;0.026
606;80;5;0.264108158;5.547.597.765;118.19;6.666.666.667;8;23.881.666.669.999.900;28.062;161.835;16.515;2;53;10.271.252.582.962.300;Speed;Speed;TRUE;108;53;2;-0.173
607;80;5;0.264108158;3.827.216.216;94.94;6.666.666.667;7;2.261.666.667;25.558;131.055;14.496;2;54;0.25205054798438165;Speed;Speed;FALSE;108;54;2;0.044
608;80;5;0.264108158;2.778.272.171;101.06;6.666.666.667;8;22.612;2.986;110.375;13.783;2;55;18.257.860.253.978.600;Speed;Speed;FALSE;108;55;2;0.056
609;80;5;0.264108158;7.450.264.789;165.59;6.666.666.667;8;22.958;29.137;18.212;24.011;2;56;15.874.000.003.596.300;Speed;Speed;FALSE;108;56;2;-0.2
610;80;5;0.264108158;5.352.304.813;125.25;6.666.666.667;11;25.788;31.111;139.515;17.538;2;57;16.891.330.083.870.300;Speed;Speed;FALSE;108;57;3;-0.043
611;80;5;0.264108158;4.868.479.769;105.51;6.666.666.667;8;2.271.466.667;25.076;16.548;17.221;2;58;0.46516746709576007;Speed;Speed;FALSE;108;58;3;-0.001
612;80;5;0.264108158;4.972.623.229;135.83;6.666.666.667;10;2.312.733.333;28.654;17.362;18.883;2;59;-0.030004582462178075;Accuracy;Speed;FALSE;108;59;3;-0.036
613;80;5;0.264108158;5.024.196.923;86.32;6.666.666.667;8;22.359.999.999.999.900;27.084;11.378;12.397;2;60;0.546120896481472;Speed;Speed;FALSE;108;60;3;0.052
614;80;5;0.264108158;5.577.319.588;136.02;10.0;11;301.525;32.139;17.567;17.567;1;61;11.793.626.055.864.100;Speed;Speed;FALSE;108;61;3;-0.102
615;80;5;0.264108158;4.241.661.499;104.64;6.666.666.667;8;27.048.333.330.000.000;2.88;127.545;18.582;2;62;11.039.051.168.893.200;Speed;Speed;FALSE;108;62;4;-0.081
616;80;5;0.264108158;3.546.262.537;102.42;6.666.666.667;7;21.781.666.669.999.900;29.095;185.935;21.331;2;63;0.6863068956080284;Speed;Speed;FALSE;108;63;4;0.012
617;80;5;0.264108158;4.425.739.884;127.9;6.666.666.667;7;23.278;27.798;148.065;17.191;2;64;0.2348615513010005;Speed;Speed;FALSE;108;64;4;0.03
618;80;5;0.264108158;5.116.769.492;99.86;10.0;12;326.185;37.458;13.088;13.088;1;65;21.106.528.074.567.500;Speed;Speed;TRUE;108;65;4;0.024
619;80;5;0.264108158;24.347.703.699.999.900;59.33;10.0;13;295.405;36.726;0.6940000000000001;0.6940000000000001;1;66;15.276.065.791.955.700;Speed;Speed;FALSE;108;66;4;0.094
620;120;3;0.264108158;2.320.666.667;46.73;20.0;20;53.999;53.999;0.0;0.0;0;77;10.420.236.930.198.900;Speed;Speed;FALSE;108;77;1;0.127
621;120;3;0.264108158;3.633.201.493;59.63;20.0;20;61.528;61.528;0.0;0.0;0;78;10.189.112.052.434.400;Speed;Speed;TRUE;108;78;1;0.095
622;120;3;0.264108158;2.861.272.727;53.75;20.0;20;58.266;58.266;0.0;0.0;0;79;10.027.633.675.650.200;Speed;Speed;FALSE;108;79;1;0.124
623;120;3;0.264108158;1.744.709.544;46.47;20.0;20;5.522;5.522;0.0;0.0;0;80;10.017.801.943.383.600;Speed;Speed;FALSE;108;80;1;0.134
624;120;3;0.264108158;4.478.337.398;89.1;20.0;20;56.219;56.219;0.0;0.0;0;81;15.119.496.165.084.500;Speed;Speed;TRUE;108;81;1;0.131
625;120;3;0.264108158;3.076.842.308;55.63;20.0;20;59.957;59.957;0.0;0.0;0;82;10.063.064.159.207.800;Speed;Speed;FALSE;108;82;2;0.12
626;120;3;0.264108158;1.881.663.866;37.02;20.0;20;54.484;54.484;0.0;0.0;0;83;11.257.755.837.135.400;Speed;Speed;TRUE;108;83;2;0.136
627;120;3;0.264108158;2.413.443.662;47.2;20.0;20;65.733;65.733;0.0;0.0;0;84;10.294.667.558.567.600;Speed;Speed;FALSE;108;84;2;0.095
628;120;3;0.264108158;44.896.139;75.45;20.0;20;59.709;59.709;0.0;0.0;0;85;12.111.643.484.583.500;Speed;Speed;FALSE;108;85;2;0.12
629;120;3;0.264108158;4.145.915.385;87.67;20.0;20;59.726;59.726;0.0;0.0;0;86;14.749.697.260.984.200;Speed;Speed;FALSE;108;86;2;0.12
630;120;3;0.264108158;8.077.262.136;140.11;20.0;20;71.768;71.768;0.0;0.0;0;87;4.607.720.706.784.420;Speed;Speed;FALSE;108;87;3;-0.008
631;120;3;0.264108158;438.588;80.33;20.0;20;63.518;63.518;0.0;0.0;0;88;1.436.850.558.376.340;Speed;Speed;FALSE;108;88;3;0.1
632;120;3;0.264108158;4.163.005.698;85.91;20.0;20;84.033;84.033;0.0;0.0;0;89;20.018.949.708.401.900;Speed;Speed;FALSE;108;89;3;0.029
633;120;3;0.264108158;4.794.864.469;80.31;20.0;20;63.211;63.211;0.0;0.0;0;90;1.277.182.943.467.960;Speed;Speed;FALSE;108;90;3;0.111
634;120;3;0.264108158;5.195.863.813;100.24;20.0;20;58.734;58.734;0.0;0.0;0;91;12.388.864.890.282.600;Speed;Speed;FALSE;108;91;3;0.113
635;120;3;0.264108158;2.625.703.704;53.74;20.0;20;62.242;62.242;0.0;0.0;0;92;10.001.362.676.809.700;Speed;Speed;FALSE;108;92;4;0.104
636;120;3;0.264108158;2.092.662.162;40.45;20.0;20;50.877;50.877;0.0;0.0;0;93;11.492.222.073.036.100;Speed;Speed;FALSE;108;93;4;0.148
637;120;3;0.264108158;5.538.225.589;110.95;20.0;20;68.555;68.555;0.0;0.0;0;94;12.394.531.911.782.500;Speed;Speed;FALSE;108;94;4;0.068
638;120;3;0.264108158;268.834.413;53.53;20.0;20;56.707;56.707;0.0;0.0;0;95;10.003.216.027.301.900;Speed;Speed;TRUE;108;95;4;0.129
639;120;3;0.264108158;3.162.523.132;67.26;20.0;20;64.964;64.964;0.0;0.0;0;96;11.490.055.674.708.000;Speed;Speed;FALSE;108;96;4;0.107
640;80;3;0.184142105;282.721.256;54.32;10.0;11;215.195;22.421;0.8998;0.8998;1;107;-0.6823916834906137;Accuracy;Speed;FALSE;109;107;1;0.144
641;80;3;0.184142105;1.834.888.889;42.37;10.0;13;22.392;30.804;10.379;10.379;1;108;-0.8416626344100878;Accuracy;Speed;FALSE;109;108;1;0.134
642;80;3;0.184142105;1.687.651.982;30.15;10.0;12;237.575;31.756;10.362;10.362;1;109;0.6642185495614342;Speed;Speed;TRUE;109;109;1;0.126
643;80;3;0.184142105;2.855.164.948;61.69;20.0;20;43.468;43.468;0.0;0.0;0;110;542.657.527.038.707;Speed;Speed;FALSE;109;110;1;0.175
644;80;3;0.184142105;3.666.808.743;72.6;20.0;20;40.489;40.489;0.0;0.0;0;111;34.207.364.753.558.400;Speed;Speed;FALSE;109;111;1;0.188
645;80;3;0.184142105;52.346.861.700.000.000;94.57;20.0;20;41.971;41.971;0.0;0.0;0;112;12.676.207.558.963.800;Speed;Speed;FALSE;109;112;2;0.147
646;80;3;0.184142105;2.360.471.795;45.86;20.0;20;43.514;43.514;0.0;0.0;0;113;37.870.490.553.135.600;Speed;Speed;FALSE;109;113;2;0.165
647;80;3;0.184142105;2.523.478.261;43.74;20.0;20;40.991;40.991;0.0;0.0;0;114;3.760.798.103.228.400;Speed;Speed;TRUE;109;114;2;0.186
648;80;3;0.184142105;20.283;55.51;20.0;20;37.461;37.461;0.0;0.0;0;115;4.098.547.153.996.780;Speed;Speed;FALSE;109;115;2;0.201
649;80;3;0.184142105;5.526.120.603;96.97;20.0;20;44.463;44.463;0.0;0.0;0;116;1.673.561.445.252.120;Speed;Speed;FALSE;109;116;2;0.14
650;80;3;0.184142105;3.378.905.213;69.72;20.0;20;47.507;47.507;0.0;0.0;0;117;4.873.516.027.707.090;Speed;Speed;FALSE;109;117;3;0.15
651;80;3;0.184142105;4.999.497.297;85.09;20.0;20;41.224;41.224;0.0;0.0;0;118;17.524.655.928.296.800;Speed;Speed;FALSE;109;118;3;0.184
652;80;3;0.184142105;1.949.107.759;36.52;20.0;20;52.961;52.961;0.0;0.0;0;119;2.633.629.704.200.870;Speed;Speed;FALSE;109;119;3;0.141
653;80;3;0.184142105;4.107.119.792;84.96;20.0;20;42.988;42.988;0.0;0.0;0;120;12.427.495.412.717.000;Speed;Speed;TRUE;109;120;3;0.171
654;80;3;0.184142105;2.380.787.234;53.71;20.0;20;41.719;41.719;0.0;0.0;0;121;4.658.180.995.091.550;Speed;Speed;FALSE;109;121;3;0.182
655;80;3;0.184142105;2.213.010.417;36.47;20.0;20;42.756;42.756;0.0;0.0;0;122;29.093.287.045.994.000;Speed;Speed;FALSE;109;122;4;0.168
656;80;3;0.184142105;19.441.132.999.999.900;44.51;20.0;20;45.732;45.732;0.0;0.0;0;123;28.626.821.025.494.400;Speed;Speed;FALSE;109;123;4;0.166
657;80;3;0.184142105;2.346.761.111;41.73;20.0;20;39.968;39.968;0.0;0.0;0;124;32.348.704.907.931.700;Speed;Speed;FALSE;109;124;4;0.19
658;80;3;0.184142105;2.615.747.423;56.36;20.0;20;43.475;43.475;0.0;0.0;0;125;5.222.158.049.853.410;Speed;Speed;FALSE;109;125;4;0.175
659;80;3;0.184142105;6.592.106.383;109.68;20.0;20;41.718;41.718;0.0;0.0;0;126;0.9998912446615439;Speed;Speed;FALSE;109;126;4;-0.051
